dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.492	0.799845	0.003	0.202	2.290	2.495
Amazon_employee_access	0.942173	10.226	0.799994	0.004	0.135	10.091	10.230
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.017	0.799980	0.002	0.038	0.979	1.019
BNG(breast-w)	0.985522	16.402	0.799980	0.004	0.247	16.155	16.406
BNG(cmc)	0.571338	31.679	0.799986	0.005	0.305	31.374	31.684
BNG(tic-tac-toe)	0.779147	16.837	0.799980	0.004	0.240	16.598	16.841
Bank_Customer_Churn_Dataset	0.867500	1.991	0.800000	0.003	0.077	1.914	1.994
Basketball_c	0.701493	0.257	0.800000	0.002	0.043	0.215	0.260
Cardiovascular-Disease-dataset	0.730286	50.684	0.800000	0.005	0.425	50.259	50.689
Click_prediction_small	0.831915	5.946	0.799990	0.003	0.075	5.870	5.949
Credit_c	0.704053	41.339	0.801311	0.006	0.792	40.547	41.345
Customer_Personality_Analysis	0.888393	0.492	0.800000	0.002	0.045	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.748918	0.263	0.799305	0.002	0.029	0.234	0.265
E-CommereShippingData	0.669545	2.115	0.799982	0.003	0.061	2.054	2.118
Employee	0.850698	0.705	0.799914	0.003	0.024	0.681	0.708
FICO-HELOC-cleaned	0.739747	2.548	0.799919	0.003	0.124	2.424	2.551
Firm-Teacher_Clave-Direction_Classification	0.743519	2.400	0.800000	0.003	0.103	2.297	2.403
Fitness_Club_c	0.791946	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.625000	0.334	0.800000	0.003	0.033	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.337	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.588421	0.842	0.799831	0.003	0.036	0.806	0.845
GesturePhaseSegmentationProcessed	0.610127	2.966	0.799959	0.003	0.160	2.806	2.969
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.814	0.797432	0.003	0.059	1.754	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.862164	15.762	0.800000	0.005	0.301	15.461	15.767
Indian_pines	0.930563	11.333	0.799978	0.008	0.962	10.372	11.341
JapaneseVowels	0.992474	2.167	0.799920	0.003	0.078	2.089	2.170
KDDCup09_upselling	0.774854	1.796	0.799922	0.003	0.137	1.658	1.799
MIC	0.906061	1.069	0.799879	0.003	0.157	0.912	1.072
MagicTelescope	0.875657	4.718	0.800000	0.003	0.113	4.605	4.722
Marketing_Campaign	0.890625	0.509	0.800000	0.003	0.049	0.460	0.512
Mobile_Price_Classification	0.965000	0.415	0.800000	0.004	0.039	0.376	0.419
National_Health_and_Nutrition_Health_Survey	0.837719	0.292	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.964270	3.195	0.800000	0.004	0.146	3.049	3.199
PieChart3	0.884259	0.354	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.002	0.013	0.127	0.143
PizzaCutter3	0.880383	0.348	0.799617	0.003	0.052	0.295	0.350
Pumpkin_Seeds	0.880000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.867299	0.374	0.799810	0.003	0.059	0.314	0.376
SDSS17	0.970900	98.453	0.800000	0.005	0.673	97.780	98.458
Satellite	0.993137	1.483	0.800000	0.003	0.106	1.378	1.487
Telecom_Churn_Dataset	0.944528	0.654	0.799880	0.002	0.042	0.613	0.657
UJI_Pen_Characters	0.465201	2.724	0.799853	0.004	0.121	2.603	2.729
Water_Quality_and_Potability	0.638720	0.497	0.799756	0.003	0.024	0.473	0.500
Wilt	0.991710	0.483	0.799834	0.002	0.019	0.464	0.485
abalone	0.631579	0.638	0.799856	0.003	0.026	0.612	0.641
ada	0.850602	1.383	0.799855	0.003	0.103	1.280	1.386
ada_agnostic	0.837897	1.532	0.799868	0.003	0.107	1.425	1.535
ada_prior	0.835754	0.822	0.799955	0.003	0.039	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.262	0.800000	0.003	0.017	0.245	0.265
allbp	0.973510	0.920	0.799841	0.003	0.059	0.861	0.923
allrep	0.972185	0.916	0.799841	0.003	0.059	0.856	0.919
analcatdata_authorship	0.994083	0.456	0.799049	0.003	0.096	0.360	0.459
artificial-characters	0.686888	1.902	0.799961	0.003	0.046	1.856	1.905
autoUniv-au4-2500	0.514000	1.518	0.800000	0.003	0.189	1.329	1.521
autoUniv-au7-1100	0.354545	0.205	0.800000	0.003	0.020	0.185	0.208
bank	0.895278	23.129	0.799982	0.004	0.382	22.747	23.134
banknote_authentication	0.545455	0.098	0.799563	0.003	0.010	0.088	0.100
baseball	0.947761	0.270	0.800000	0.002	0.029	0.241	0.272
car-evaluation	0.800578	0.368	0.799769	0.003	0.037	0.332	0.371
churn	0.934000	1.077	0.800000	0.003	0.064	1.012	1.080
cmc	0.589831	0.232	0.799728	0.002	0.017	0.214	0.234
company_bankruptcy_prediction	0.970674	3.947	0.799971	0.004	0.322	3.625	3.951
contraceptive_method_choice	0.589831	0.240	0.799728	0.002	0.017	0.223	0.243
credit	0.776847	3.975	0.799988	0.003	0.094	3.881	3.978
default_of_credit_card_clients	0.824833	12.111	0.800000	0.004	0.386	11.725	12.116
delta_ailerons	0.947405	0.762	0.799972	0.003	0.026	0.737	0.765
dis	0.984106	0.916	0.799841	0.003	0.058	0.858	0.919
dna	0.920063	3.267	0.799749	0.004	0.362	2.905	3.272
drug_consumption	0.403183	0.309	0.799894	0.003	0.023	0.286	0.312
dry_bean_dataset	0.927653	3.322	0.799941	0.003	0.123	3.199	3.325
eeg-eye-state	0.951936	3.696	0.800000	0.004	0.119	3.577	3.699
electricity	0.812976	21.648	0.799987	0.005	0.255	21.393	21.653
estimation_of_obesity_levels	0.978723	0.394	0.799621	0.002	0.029	0.364	0.396
eye_movements	0.572212	3.010	0.799927	0.003	0.161	2.849	3.014
eye_movements_bin	0.588699	1.754	0.799947	0.003	0.091	1.663	1.757
first-order-theorem-proving	0.612745	2.220	0.799935	0.004	0.164	2.056	2.224
gas-drift	0.995327	11.156	0.800000	0.007	1.000	10.156	11.163
gina_agnostic	0.811239	22.786	0.799885	0.014	2.323	20.463	22.800
golf_play_dataset_extended	0.926941	0.193	0.800000	0.002	0.016	0.176	0.195
heloc	0.720000	2.553	0.800000	0.004	0.117	2.436	2.557
house_16H	0.878058	3.301	0.799970	0.004	0.120	3.181	3.305
htru	0.979609	4.222	0.799978	0.003	0.082	4.139	4.224
ibm-employee-performance	0.979592	0.402	0.800000	0.003	0.051	0.351	0.405
in_vehicle_coupon_recommendation	0.663066	3.052	0.800729	0.003	0.134	2.918	3.055
internet_firewall	0.802625	41.701	0.799991	0.004	0.170	41.531	41.705
jm1	0.817180	2.684	0.800000	0.003	0.115	2.569	2.687
jungle_chess_2pcs_raw_endgame_complete	0.839804	20.905	0.799996	0.004	0.186	20.719	20.909
kdd_ipums_la_97-small	0.863198	1.107	0.799923	0.003	0.060	1.046	1.110
kr-vs-k	0.586244	28.767	0.799971	0.003	0.138	28.629	28.771
kropt	0.591411	27.019	0.799971	0.004	0.116	26.903	27.023
led24	0.735938	0.716	0.800000	0.003	0.055	0.661	0.719
led7	0.740625	0.447	0.800000	0.002	0.019	0.428	0.450
letter	0.964750	17.164	0.800000	0.003	0.176	16.988	17.168
mammography	0.989271	1.544	0.799964	0.005	0.044	1.500	1.549
maternal_health_risk	0.822660	0.170	0.799803	0.003	0.012	0.158	0.173
mfeat-factors	0.972500	2.516	0.800000	0.004	0.371	2.145	2.520
mfeat-fourier	0.890000	0.995	0.800000	0.004	0.135	0.860	0.999
mfeat-karhunen	0.967500	0.871	0.800000	0.003	0.112	0.758	0.874
mfeat-morphological	0.765000	0.273	0.800000	0.003	0.016	0.257	0.276
mfeat-pixel	0.962500	2.825	0.800000	0.004	0.430	2.394	2.828
mfeat-zernike	0.822500	0.699	0.800000	0.004	0.091	0.609	0.703
mice_protein_expression	1.000000	0.585	0.800000	0.003	0.107	0.478	0.588
microaggregation2	0.619500	6.219	0.800000	0.004	0.183	6.036	6.223
mobile_c36_oversampling	0.968219	20.192	0.800000	0.004	0.201	19.991	20.195
mozilla4	0.922161	1.576	0.800000	0.003	0.044	1.532	1.579
naticusdroid+android+permissions+dataset	0.963354	20.276	0.799980	0.009	0.811	19.466	20.285
national-longitudinal-survey-binary	0.996945	0.947	0.799918	0.003	0.050	0.897	0.950
okcupid_stem	0.733508	9.022	0.799977	0.004	0.180	8.843	9.026
one-hundred-plants-margin	0.853125	3.908	0.800000	0.003	0.113	3.795	3.912
one-hundred-plants-shape	0.756250	3.967	0.800000	0.003	0.182	3.786	3.970
one-hundred-plants-texture	0.865625	4.239	0.799875	0.003	0.174	4.065	4.242
optdigits	0.990214	2.363	0.800000	0.004	0.198	2.166	2.367
ozone-level-8hr	0.954635	1.169	0.799921	0.003	0.131	1.037	1.172
page-blocks	0.974429	0.916	0.799927	0.003	0.036	0.881	0.919
pendigits	0.995452	2.469	0.799945	0.003	0.107	2.362	2.472
phoneme	0.874191	0.532	0.799963	0.004	0.022	0.510	0.536
pol	0.979177	2.753	0.799940	0.003	0.118	2.636	2.757
predict_students_dropout_and_academic_success	0.774011	1.241	0.799955	0.003	0.090	1.151	1.244
qsar	0.900474	0.366	0.800000	0.002	0.057	0.309	0.368
rice_cammeo_and_osmancik	0.929134	0.524	0.800000	0.002	0.021	0.503	0.526
ringnorm	0.979054	1.698	0.800000	0.003	0.084	1.614	1.701
satimage	0.920684	1.892	0.800000	0.003	0.130	1.762	1.895
segment	0.937229	0.428	0.800000	0.003	0.034	0.394	0.431
seismic+bumps	0.934236	0.474	0.799923	0.002	0.033	0.440	0.476
shuttle	0.999310	34.586	0.800000	0.005	0.314	34.272	34.591
spambase	0.942454	1.772	0.799826	0.003	0.142	1.630	1.775
splice	0.869906	1.314	0.800000	0.003	0.136	1.179	1.318
sports_articles_for_objectivity_analysis	0.850000	0.446	0.800000	0.003	0.087	0.358	0.448
statlog	0.750000	0.229	0.800000	0.002	0.029	0.200	0.232
steel_plates_faults	0.781491	0.475	0.799588	0.002	0.050	0.424	0.477
sylvine	0.938537	1.102	0.799961	0.003	0.066	1.036	1.105
taiwanese_bankruptcy_prediction	0.969941	3.984	0.799971	0.004	0.343	3.641	3.988
telco-customer-churn	0.792761	1.548	0.799943	0.003	0.075	1.473	1.551
texture	0.999091	5.707	0.800000	0.003	0.128	5.578	5.710
thyroid	0.990972	1.642	0.800000	0.003	0.068	1.574	1.645
thyroid-ann	0.986755	0.819	0.799841	0.003	0.046	0.773	0.823
thyroid-dis	0.685714	0.654	0.800000	0.003	0.050	0.604	0.657
turiye_student_evaluation	0.497423	1.595	0.800000	0.003	0.105	1.490	1.598
twonorm	0.978378	1.701	0.800000	0.003	0.090	1.611	1.704
vehicle	0.847059	0.207	0.799054	0.002	0.028	0.179	0.209
wall-robot-navigation	0.967949	1.272	0.799853	0.003	0.080	1.192	1.275
water_quality	0.903125	1.704	0.799900	0.003	0.067	1.637	1.707
waveform-5000	0.860000	1.559	0.800000	0.003	0.121	1.438	1.562
waveform_database_generator_version_1	0.862000	1.110	0.800000	0.003	0.066	1.045	1.113
website_phishing	0.915129	0.223	0.799704	0.002	0.018	0.206	0.226
wine-quality-red	0.571875	0.222	0.799875	0.002	0.011	0.211	0.224
wine-quality-white	0.600000	0.819	0.799918	0.003	0.039	0.780	0.821
yeast	0.612795	0.229	0.799865	0.002	0.017	0.212	0.231
