dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.297297	6.930	0.799845
Amazon_employee_access	0.942173	14.899	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.707061	5.726	0.799980
BNG(breast-w)	0.979045	21.580	0.799980
BNG(cmc)	0.492224	36.141	0.799986
BNG(tic-tac-toe)	0.709296	21.261	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.769	0.800000
Basketball_c	0.656716	4.747	0.800000
Cardiovascular-Disease-dataset	0.651000	50.436	0.800000
Click_prediction_small	0.831539	6.484	0.799990
Credit_c	0.563772	42.620	0.801311
Customer_Personality_Analysis	0.861607	0.972	0.800000
Diabetic_Retinopathy_Debrecen	0.658009	0.695	0.799305
E-CommereShippingData	0.621818	2.650	0.799982
Employee	0.754028	1.181	0.799914
FICO-HELOC-cleaned	0.649620	3.088	0.799919
Firm-Teacher_Clave-Direction_Classification	0.418056	2.761	0.800000
Fitness_Club_c	0.708054	0.483	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.500000	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.653	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.140	0.799831
GesturePhaseSegmentationProcessed	0.434937	3.322	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.158	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.846939	0.754	0.800000
INNHotelsGroup	0.672364	16.203	0.800000
Indian_pines	0.717879	11.890	0.799978
JapaneseVowels	0.528349	2.505	0.799920
KDDCup09_upselling	0.561404	2.101	0.799922
MIC	0.872727	1.400	0.799879
MagicTelescope	0.785489	5.153	0.800000
Marketing_Campaign	0.868304	0.810	0.800000
Mobile_Price_Classification	0.380000	0.711	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.566	0.799824
PhishingWebsites	0.848033	3.512	0.800000
PieChart3	0.875000	0.668	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.449	0.799479
PizzaCutter3	0.880383	0.707	0.799616
Pumpkin_Seeds	0.836000	0.690	0.800000
QSAR_biodegradation	0.791469	0.676	0.799810
SDSS17	0.641800	100.076	0.800000
Satellite	0.991176	1.749	0.800000
Telecom_Churn_Dataset	0.857571	0.929	0.799880
UJI_Pen_Characters	0.131868	3.014	0.799853
Water_Quality_and_Potability	0.612805	0.778	0.799756
Wilt	0.946114	0.847	0.799834
abalone	0.592105	0.935	0.799856
ada	0.802410	1.656	0.799855
ada_agnostic	0.801752	1.801	0.799868
ada_prior	0.762011	1.106	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.549	0.800000
allbp	0.956291	1.259	0.799841
allrep	0.966887	1.227	0.799841
analcatdata_authorship	0.840237	0.755	0.799049
artificial-characters	0.339530	2.182	0.799961
autoUniv-au4-2500	0.450000	1.839	0.800000
autoUniv-au7-1100	0.277273	0.589	0.800000
bank	0.883003	23.748	0.799982
banknote_authentication	0.501818	0.393	0.799563
baseball	0.932836	0.580	0.800000
car-evaluation	0.699422	0.669	0.799769
churn	0.860000	1.376	0.800000
cmc	0.525424	0.525	0.799728
company_bankruptcy_prediction	0.967742	4.279	0.799971
contraceptive_method_choice	0.515254	0.654	0.799728
credit	0.746036	4.402	0.799988
default_of_credit_card_clients	0.800667	12.787	0.800000
delta_ailerons	0.939691	1.052	0.799972
dis	0.984106	1.238	0.799841
dna	0.721003	3.545	0.799749
drug_consumption	0.389920	0.578	0.799894
dry_bean_dataset	0.881748	3.703	0.799941
eeg-eye-state	0.619159	4.014	0.800000
electricity	0.715105	21.918	0.799987
estimation_of_obesity_levels	0.413712	0.904	0.799621
eye_movements	0.446527	3.424	0.799927
eye_movements_bin	0.533509	2.046	0.799947
first-order-theorem-proving	0.444444	2.594	0.799935
gas-drift	0.645938	11.455	0.800000
gina_agnostic	0.618156	23.055	0.799885
golf_play_dataset_extended	0.789954	0.493	0.800000
heloc	0.599500	2.816	0.800000
house_16H	0.711268	3.665	0.799970
htru	0.977933	4.649	0.799978
ibm-employee-performance	0.846939	0.828	0.800000
in_vehicle_coupon_recommendation	0.573743	3.352	0.800729
internet_firewall	0.781643	42.080	0.799991
jm1	0.813964	2.956	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.610776	21.435	0.799996
kdd_ipums_la_97-small	0.843931	1.391	0.799923
kr-vs-k	0.233072	29.551	0.799971
kropt	0.235388	28.029	0.799971
led24	0.318750	1.091	0.800000
led7	0.557813	0.756	0.800000
letter	0.338750	18.428	0.800000
mammography	0.978990	1.794	0.799964
maternal_health_risk	0.660099	0.452	0.799803
mfeat-factors	0.595000	2.787	0.800000
mfeat-fourier	0.590000	1.323	0.800000
mfeat-karhunen	0.475000	1.226	0.800000
mfeat-morphological	0.702500	0.566	0.800000
mfeat-pixel	0.455000	3.138	0.800000
mfeat-zernike	0.487500	0.995	0.800000
mice_protein_expression	0.342593	0.948	0.800000
microaggregation2	0.561500	6.496	0.800000
mobile_c36_oversampling	0.863698	20.767	0.800000
mozilla4	0.817948	1.904	0.800000
naticusdroid+android+permissions+dataset	0.756605	20.579	0.799980
national-longitudinal-survey-binary	0.789206	1.273	0.799919
okcupid_stem	0.720015	9.376	0.799978
one-hundred-plants-margin	0.287500	4.544	0.800000
one-hundred-plants-shape	0.356250	4.699	0.800000
one-hundred-plants-texture	0.265625	4.926	0.799875
optdigits	0.346085	2.628	0.800000
ozone-level-8hr	0.936884	1.473	0.799921
page-blocks	0.929680	1.213	0.799927
pendigits	0.666667	2.840	0.799945
phoneme	0.756707	0.819	0.799963
pol	0.887457	3.035	0.799940
predict_students_dropout_and_academic_success	0.642938	1.489	0.799955
qsar	0.796209	0.667	0.800000
rice_cammeo_and_osmancik	0.919948	0.796	0.800000
ringnorm	0.976351	2.007	0.800000
satimage	0.863142	2.207	0.800000
segment	0.785714	0.748	0.800000
seismic+bumps	0.934236	0.772	0.799923
shuttle	0.979914	34.602	0.800000
spambase	0.777416	2.023	0.799826
splice	0.573668	1.590	0.800000
sports_articles_for_objectivity_analysis	0.815000	0.717	0.800000
statlog	0.700000	0.528	0.800000
steel_plates_faults	0.526992	0.761	0.799588
sylvine	0.873171	1.396	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.439	0.799971
telco-customer-churn	0.759404	1.857	0.799943
texture	0.637273	6.458	0.800000
thyroid	0.938194	2.029	0.800000
thyroid-ann	0.941722	1.089	0.799841
thyroid-dis	0.626786	1.031	0.800000
turiye_student_evaluation	0.415808	1.872	0.800000
twonorm	0.979054	2.008	0.800000
vehicle	0.641176	0.512	0.799054
wall-robot-navigation	0.633700	1.584	0.799853
water_quality	0.885625	1.948	0.799900
waveform-5000	0.562000	1.852	0.800000
waveform_database_generator_version_1	0.530000	1.363	0.800000
website_phishing	0.826568	0.548	0.799704
wine-quality-red	0.553125	0.510	0.799875
wine-quality-white	0.471429	1.105	0.799918
yeast	0.484848	0.524	0.799865
