dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	5.116	0.799845
Amazon_employee_access	0.942173	13.438	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	4.284	0.799980
BNG(breast-w)	0.984506	20.064	0.799980
BNG(cmc)	0.567812	34.733	0.799986
BNG(tic-tac-toe)	0.784989	19.968	0.799980
Bank_Customer_Churn_Dataset	0.863000	5.181	0.800000
Basketball_c	0.708955	2.844	0.800000
Cardiovascular-Disease-dataset	0.729286	49.721	0.800000
Click_prediction_small	0.831539	6.430	0.799990
Credit_c	0.706700	42.398	0.801311
Customer_Personality_Analysis	0.888393	1.016	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.753	0.799305
E-CommereShippingData	0.667727	2.632	0.799982
Employee	0.844253	1.152	0.799914
FICO-HELOC-cleaned	0.744304	3.111	0.799919
Firm-Teacher_Clave-Direction_Classification	0.704630	2.702	0.800000
Fitness_Club_c	0.795302	0.466	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.672	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.614	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.182	0.799831
GesturePhaseSegmentationProcessed	0.619747	3.300	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.105	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.732	0.800000
INNHotelsGroup	0.866713	16.055	0.800000
Indian_pines	0.919081	11.887	0.799978
JapaneseVowels	0.992975	2.514	0.799920
KDDCup09_upselling	0.779727	2.090	0.799922
MIC	0.906061	1.426	0.799879
MagicTelescope	0.872766	5.100	0.800000
Marketing_Campaign	0.892857	0.799	0.800000
Mobile_Price_Classification	0.967500	0.684	0.800000
National_Health_and_Nutrition_Health_Survey	0.828947	0.588	0.799824
PhishingWebsites	0.962913	3.554	0.800000
PieChart3	0.875000	0.661	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.439	0.799479
PizzaCutter3	0.880383	0.673	0.799616
Pumpkin_Seeds	0.872000	0.669	0.800000
QSAR_biodegradation	0.876777	0.647	0.799810
SDSS17	0.971050	97.717	0.800000
Satellite	0.993137	1.760	0.800000
Telecom_Churn_Dataset	0.946027	0.972	0.799880
UJI_Pen_Characters	0.472527	2.971	0.799853
Water_Quality_and_Potability	0.628049	0.769	0.799756
Wilt	0.991710	1.032	0.799834
abalone	0.642344	0.932	0.799856
ada	0.837349	1.671	0.799855
ada_agnostic	0.834611	1.879	0.799868
ada_prior	0.837989	1.115	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.536	0.800000
allbp	0.974834	1.230	0.799841
allrep	0.973510	1.197	0.799841
analcatdata_authorship	0.988166	0.721	0.799049
artificial-characters	0.697162	2.184	0.799961
autoUniv-au4-2500	0.470000	1.851	0.800000
autoUniv-au7-1100	0.368182	0.777	0.800000
bank	0.895610	23.533	0.799982
banknote_authentication	0.545455	0.367	0.799563
baseball	0.947761	0.569	0.800000
car-evaluation	0.783237	0.633	0.799769
churn	0.935000	1.343	0.800000
cmc	0.583051	0.495	0.799728
company_bankruptcy_prediction	0.968475	4.273	0.799971
contraceptive_method_choice	0.616949	0.684	0.799728
credit	0.776847	4.338	0.799988
default_of_credit_card_clients	0.823833	12.714	0.800000
delta_ailerons	0.947405	1.068	0.799972
dis	0.984106	1.182	0.799841
dna	0.935737	3.542	0.799749
drug_consumption	0.403183	0.571	0.799894
dry_bean_dataset	0.928755	3.701	0.799941
eeg-eye-state	0.961949	4.005	0.800000
electricity	0.818603	21.836	0.799987
estimation_of_obesity_levels	0.983452	0.785	0.799621
eye_movements	0.569470	3.486	0.799927
eye_movements_bin	0.592641	2.041	0.799947
first-order-theorem-proving	0.607843	2.577	0.799935
gas-drift	0.995327	11.477	0.800000
gina_agnostic	0.796830	23.066	0.799885
golf_play_dataset_extended	0.922374	0.504	0.800000
heloc	0.722500	2.869	0.800000
house_16H	0.885100	3.630	0.799970
htru	0.979330	4.599	0.799978
ibm-employee-performance	0.996599	0.780	0.800000
in_vehicle_coupon_recommendation	0.672622	3.325	0.800729
internet_firewall	0.801480	41.991	0.799991
jm1	0.814883	2.992	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.843150	21.148	0.799996
kdd_ipums_la_97-small	0.856455	1.399	0.799923
kr-vs-k	0.595331	29.885	0.799971
kropt	0.596401	27.031	0.799971
led24	0.735938	1.007	0.800000
led7	0.735938	0.724	0.800000
letter	0.968500	18.573	0.800000
mammography	0.987930	1.800	0.799964
