dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.152	0.799845
Amazon_employee_access	0.942173	12.261	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	4.375	0.799980
BNG(breast-w)	0.984760	20.209	0.799980
BNG(cmc)	0.570524	35.101	0.799986
BNG(tic-tac-toe)	0.787021	20.350	0.799980
Bank_Customer_Churn_Dataset	0.862500	5.569	0.800000
Basketball_c	0.690299	2.571	0.800000
Cardiovascular-Disease-dataset	0.729429	49.626	0.800000
Click_prediction_small	0.831539	6.440	0.799990
Credit_c	0.700910	42.065	0.801311
Customer_Personality_Analysis	0.895089	0.933	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.768	0.799305
E-CommereShippingData	0.659545	2.587	0.799982
Employee	0.841031	1.137	0.799914
FICO-HELOC-cleaned	0.739747	3.343	0.799919
Firm-Teacher_Clave-Direction_Classification	0.717593	2.707	0.800000
Fitness_Club_c	0.791946	0.471	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.649	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.621875	0.618	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.117	0.799831
GesturePhaseSegmentationProcessed	0.601013	3.290	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850055	2.132	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.688	0.800000
INNHotelsGroup	0.862991	16.061	0.800000
Indian_pines	0.924549	11.769	0.799978
JapaneseVowels	0.990968	2.479	0.799920
KDDCup09_upselling	0.751462	2.078	0.799922
MIC	0.909091	1.378	0.799879
MagicTelescope	0.875657	5.074	0.800000
Marketing_Campaign	0.895089	0.792	0.800000
Mobile_Price_Classification	0.927500	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.585	0.799824
PhishingWebsites	0.961104	3.501	0.800000
PieChart3	0.875000	0.619	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.403	0.799479
PizzaCutter3	0.880383	0.723	0.799616
Pumpkin_Seeds	0.872000	0.682	0.800000
QSAR_biodegradation	0.886256	0.642	0.799810
SDSS17	0.971750	97.767	0.800000
Satellite	0.992157	1.765	0.800000
Telecom_Churn_Dataset	0.937031	0.939	0.799880
UJI_Pen_Characters	0.490842	2.806	0.799853
Water_Quality_and_Potability	0.628049	0.776	0.799756
Wilt	0.989637	0.741	0.799834
abalone	0.638756	0.914	0.799856
ada	0.843373	1.670	0.799855
ada_agnostic	0.829135	1.875	0.799868
ada_prior	0.840223	1.092	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.524	0.800000
allbp	0.974834	1.200	0.799841
allrep	0.969536	1.202	0.799841
analcatdata_authorship	0.988166	0.732	0.799049
artificial-characters	0.685910	2.162	0.799961
autoUniv-au4-2500	0.490000	1.831	0.800000
autoUniv-au7-1100	0.372727	0.506	0.800000
bank	0.897047	23.427	0.799982
banknote_authentication	0.556364	0.360	0.799563
baseball	0.947761	0.569	0.800000
car-evaluation	0.791908	0.637	0.799769
churn	0.937000	1.362	0.800000
cmc	0.576271	0.496	0.799728
company_bankruptcy_prediction	0.970674	4.260	0.799971
contraceptive_method_choice	0.610169	0.667	0.799728
credit	0.775651	4.371	0.799988
default_of_credit_card_clients	0.824333	12.626	0.800000
delta_ailerons	0.947405	1.028	0.799972
dis	0.984106	1.196	0.799841
dna	0.923197	3.551	0.799749
drug_consumption	0.403183	0.570	0.799894
dry_bean_dataset	0.927286	3.675	0.799941
eeg-eye-state	0.965955	4.084	0.800000
electricity	0.810659	21.873	0.799987
estimation_of_obesity_levels	0.978723	0.823	0.799621
eye_movements	0.562157	3.565	0.799927
eye_movements_bin	0.588699	2.094	0.799947
first-order-theorem-proving	0.593137	2.584	0.799935
gas-drift	0.994608	11.528	0.800000
