dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	5.403	0.799845
Amazon_employee_access	0.942173	12.300	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.728092	3.086	0.799980
BNG(breast-w)	0.985903	19.046	0.799980
BNG(cmc)	0.572333	34.248	0.799986
BNG(tic-tac-toe)	0.794006	19.503	0.799980
Bank_Customer_Churn_Dataset	0.868000	4.822	0.800000
Basketball_c	0.697761	2.482	0.800000
Cardiovascular-Disease-dataset	0.729357	49.980	0.800000
Click_prediction_small	0.831790	6.418	0.799990
Credit_c	0.706782	42.371	0.801311
Customer_Personality_Analysis	0.890625	0.933	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.692	0.799305
E-CommereShippingData	0.672273	2.642	0.799982
Employee	0.845328	1.153	0.799914
FICO-HELOC-cleaned	0.740759	3.099	0.799919
Firm-Teacher_Clave-Direction_Classification	0.746296	2.698	0.800000
Fitness_Club_c	0.802013	0.458	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.655	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.640	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.149	0.799831
GesturePhaseSegmentationProcessed	0.632405	3.322	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	2.147	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.694	0.800000
INNHotelsGroup	0.868367	16.290	0.800000
Indian_pines	0.926189	11.806	0.799978
JapaneseVowels	0.994481	2.482	0.799920
KDDCup09_upselling	0.778752	2.075	0.799922
MIC	0.906061	1.366	0.799879
MagicTelescope	0.876972	5.116	0.800000
Marketing_Campaign	0.890625	0.800	0.800000
Mobile_Price_Classification	0.952500	0.689	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.554	0.799824
PhishingWebsites	0.970149	3.499	0.800000
PieChart3	0.879630	0.695	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.426	0.799479
PizzaCutter3	0.880383	1.951	0.799616
Pumpkin_Seeds	0.874000	0.703	0.800000
QSAR_biodegradation	0.872038	0.648	0.799810
SDSS17	0.972400	99.308	0.800000
Satellite	0.992157	1.761	0.800000
Telecom_Churn_Dataset	0.944528	0.927	0.799880
UJI_Pen_Characters	0.490842	3.369	0.799853
Water_Quality_and_Potability	0.634146	0.760	0.799756
Wilt	0.991710	0.838	0.799834
abalone	0.635167	0.912	0.799856
ada	0.851807	1.688	0.799855
ada_agnostic	0.835706	1.795	0.799868
ada_prior	0.840223	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.521	0.800000
allbp	0.973510	1.211	0.799841
allrep	0.973510	1.218	0.799841
analcatdata_authorship	0.988166	0.730	0.799049
artificial-characters	0.699119	2.181	0.799961
autoUniv-au4-2500	0.494000	1.900	0.800000
autoUniv-au7-1100	0.390909	0.484	0.800000
bank	0.899149	24.125	0.799982
banknote_authentication	0.552727	0.363	0.799563
baseball	0.944030	0.547	0.800000
car-evaluation	0.838150	0.635	0.799769
churn	0.932000	1.348	0.800000
cmc	0.589831	0.495	0.799728
company_bankruptcy_prediction	0.971408	4.265	0.799971
contraceptive_method_choice	0.620339	1.968	0.799728
credit	0.776249	4.445	0.799988
default_of_credit_card_clients	0.824500	12.686	0.800000
delta_ailerons	0.948107	1.028	0.799972
dis	0.986755	1.192	0.799841
dna	0.929467	3.555	0.799749
drug_consumption	0.403183	0.569	0.799894
dry_bean_dataset	0.929490	3.695	0.799941
eeg-eye-state	0.962951	4.017	0.800000
electricity	0.823568	21.920	0.799987
estimation_of_obesity_levels	0.976359	2.183	0.799621
eye_movements	0.590951	3.513	0.799927
eye_movements_bin	0.598555	2.050	0.799947
first-order-theorem-proving	0.617647	2.602	0.799935
gas-drift	0.994249	11.502	0.800000
gina_agnostic	0.793948	23.140	0.799885
golf_play_dataset_extended	0.926941	0.563	0.800000
heloc	0.719500	2.813	0.800000
house_16H	0.882876	3.742	0.799970
htru	0.979050	4.565	0.799978
ibm-employee-performance	0.996599	0.779	0.800000
in_vehicle_coupon_recommendation	0.672206	3.364	0.800729
internet_firewall	0.801785	41.842	0.799991
jm1	0.817180	2.988	0.800000
