dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	5.921	0.799845
Amazon_employee_access	0.942173	13.442	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729094	4.110	0.799980
BNG(breast-w)	0.985649	20.114	0.799980
BNG(cmc)	0.569620	34.846	0.799986
BNG(tic-tac-toe)	0.792863	20.199	0.799980
Bank_Customer_Churn_Dataset	0.867000	4.347	0.800000
Basketball_c	0.705224	2.769	0.800000
Cardiovascular-Disease-dataset	0.729500	49.855	0.800000
Click_prediction_small	0.831539	6.410	0.799990
Credit_c	0.705376	42.398	0.801311
Customer_Personality_Analysis	0.895089	0.975	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.743	0.799305
E-CommereShippingData	0.671364	2.614	0.799982
Employee	0.848550	1.143	0.799914
FICO-HELOC-cleaned	0.740253	3.163	0.799919
Firm-Teacher_Clave-Direction_Classification	0.746296	2.707	0.800000
Fitness_Club_c	0.795302	0.455	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.634375	0.647	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.174	0.799831
GesturePhaseSegmentationProcessed	0.625316	3.314	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	2.104	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.714	0.800000
INNHotelsGroup	0.866023	16.230	0.800000
Indian_pines	0.922362	11.955	0.799978
JapaneseVowels	0.994982	2.488	0.799920
KDDCup09_upselling	0.788499	2.104	0.799922
MIC	0.906061	1.408	0.799879
MagicTelescope	0.876446	5.113	0.800000
Marketing_Campaign	0.892857	0.784	0.800000
Mobile_Price_Classification	0.967500	0.696	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.571	0.799824
PhishingWebsites	0.964722	3.510	0.800000
PieChart3	0.879630	0.608	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.439	0.799479
PizzaCutter3	0.875598	0.637	0.799616
Pumpkin_Seeds	0.884000	0.672	0.800000
QSAR_biodegradation	0.872038	0.648	0.799810
SDSS17	0.971950	98.978	0.800000
Satellite	0.992157	1.802	0.800000
Telecom_Churn_Dataset	0.941529	0.920	0.799880
UJI_Pen_Characters	0.483516	2.882	0.799853
Water_Quality_and_Potability	0.658537	0.775	0.799756
Wilt	0.991710	0.894	0.799834
abalone	0.638756	0.934	0.799856
ada	0.848193	1.673	0.799855
ada_agnostic	0.831325	1.818	0.799868
ada_prior	0.839106	1.076	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.526	0.800000
allbp	0.974834	1.247	0.799841
allrep	0.974834	1.205	0.799841
analcatdata_authorship	0.988166	0.732	0.799049
artificial-characters	0.698630	2.203	0.799961
autoUniv-au4-2500	0.490000	1.829	0.800000
autoUniv-au7-1100	0.381818	0.620	0.800000
bank	0.896605	24.053	0.799982
banknote_authentication	0.552727	0.404	0.799563
baseball	0.940299	0.574	0.800000
car-evaluation	0.872832	0.634	0.799769
churn	0.936000	1.342	0.800000
cmc	0.583051	0.537	0.799728
company_bankruptcy_prediction	0.970674	4.251	0.799971
contraceptive_method_choice	0.610169	0.632	0.799728
credit	0.774454	4.442	0.799988
default_of_credit_card_clients	0.825500	12.696	0.800000
delta_ailerons	0.947405	1.030	0.799972
dis	0.984106	1.192	0.799841
dna	0.929467	3.551	0.799749
drug_consumption	0.403183	0.601	0.799894
dry_bean_dataset	0.927286	3.658	0.799941
eeg-eye-state	0.956609	3.997	0.800000
electricity	0.818272	21.959	0.799987
estimation_of_obesity_levels	0.976359	0.837	0.799621
eye_movements	0.576782	3.388	0.799927
eye_movements_bin	0.595269	2.054	0.799947
first-order-theorem-proving	0.612745	2.595	0.799935
gas-drift	0.995687	11.546	0.800000
gina_agnostic	0.801153	23.125	0.799885
golf_play_dataset_extended	0.922374	0.484	0.800000
heloc	0.717500	2.850	0.800000
house_16H	0.884729	3.631	0.799970
htru	0.979330	4.551	0.799978
ibm-employee-performance	0.996599	0.760	0.800000
in_vehicle_coupon_recommendation	0.664728	3.324	0.800729
internet_firewall	0.929808	41.811	0.799991
jm1	0.814883	2.971	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.843485	21.310	0.799996
kdd_ipums_la_97-small	0.867052	1.412	0.799923
kr-vs-k	0.600855	28.942	0.799971
kropt	0.606023	29.485	0.799971
led24	0.712500	1.014	0.800000
led7	0.740625	0.771	0.800000
letter	0.972000	19.849	0.800000
mammography	0.990165	1.810	0.799964
maternal_health_risk	0.822660	0.435	0.799803
mfeat-factors	0.972500	2.829	0.800000
mfeat-fourier	0.887500	1.274	0.800000
mfeat-karhunen	0.972500	1.251	0.800000
mfeat-morphological	0.762500	0.644	0.800000
mfeat-pixel	0.960000	3.114	0.800000
mfeat-zernike	0.812500	0.970	0.800000
mice_protein_expression	1.000000	0.922	0.800000
microaggregation2	0.617000	6.546	0.800000
mobile_c36_oversampling	0.972469	20.709	0.800000
mozilla4	0.925700	1.885	0.800000
naticusdroid+android+permissions+dataset	0.962843	20.490	0.799980
national-longitudinal-survey-binary	0.993890	1.265	0.799919
okcupid_stem	0.733133	9.359	0.799978
one-hundred-plants-margin	0.843750	4.760	0.800000
one-hundred-plants-shape	0.759375	4.718	0.800000
one-hundred-plants-texture	0.887500	4.738	0.799875
optdigits	0.991993	2.654	0.800000
ozone-level-8hr	0.956607	1.493	0.799921
page-blocks	0.976256	1.193	0.799927
pendigits	0.995452	2.815	0.799945
phoneme	0.878816	0.865	0.799963
pol	0.972732	2.992	0.799940
predict_students_dropout_and_academic_success	0.775141	1.490	0.799955
qsar	0.900474	0.645	0.800000
rice_cammeo_and_osmancik	0.929134	0.808	0.800000
ringnorm	0.979054	1.988	0.800000
satimage	0.919907	2.184	0.800000
segment	0.935065	0.696	0.800000
seismic+bumps	0.932302	0.758	0.799923
shuttle	0.999310	34.246	0.800000
spambase	0.948969	2.041	0.799826
splice	0.880878	1.593	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.729	0.800000
statlog	0.740000	0.524	0.800000
steel_plates_faults	0.789203	0.773	0.799588
sylvine	0.938537	1.382	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.359	0.799971
telco-customer-churn	0.799858	1.818	0.799943
texture	1.000000	6.510	0.800000
thyroid	0.988194	1.961	0.800000
thyroid-ann	0.982781	1.085	0.799841
thyroid-dis	0.701786	0.953	0.800000
turiye_student_evaluation	0.493127	1.890	0.800000
twonorm	0.978378	1.964	0.800000
vehicle	0.852941	0.520	0.799054
wall-robot-navigation	0.967949	1.559	0.799853
water_quality	0.900625	1.949	0.799900
waveform-5000	0.865000	1.837	0.800000
waveform_database_generator_version_1	0.864000	1.382	0.800000
website_phishing	0.915129	0.518	0.799704
wine-quality-red	0.578125	0.499	0.799875
wine-quality-white	0.608163	1.099	0.799918
yeast	0.612795	0.503	0.799865
