dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.488	0.799845	0.003	0.205	2.282	2.491
Amazon_employee_access	0.942173	10.090	0.799994	0.004	0.136	9.954	10.094
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.017	0.799980	0.002	0.033	0.984	1.020
BNG(breast-w)	0.986411	16.963	0.799980	0.004	0.268	16.695	16.967
BNG(cmc)	0.573418	31.604	0.799986	0.006	0.300	31.304	31.610
BNG(tic-tac-toe)	0.786894	16.655	0.799980	0.004	0.246	16.409	16.659
Bank_Customer_Churn_Dataset	0.869000	1.986	0.800000	0.002	0.085	1.901	1.989
Basketball_c	0.697761	0.247	0.800000	0.003	0.034	0.213	0.250
Cardiovascular-Disease-dataset	0.730429	49.543	0.800000	0.006	0.402	49.141	49.549
Click_prediction_small	0.831539	6.018	0.799990	0.003	0.074	5.943	6.021
Credit_c	0.697353	41.339	0.801311	0.006	0.789	40.550	41.345
Customer_Personality_Analysis	0.888393	0.491	0.800000	0.002	0.045	0.447	0.494
Diabetic_Retinopathy_Debrecen	0.753247	0.273	0.799305	0.002	0.039	0.235	0.275
E-CommereShippingData	0.670000	2.131	0.799982	0.003	0.063	2.068	2.134
Employee	0.854995	0.704	0.799914	0.003	0.024	0.679	0.706
FICO-HELOC-cleaned	0.740759	2.557	0.799919	0.003	0.128	2.429	2.561
Firm-Teacher_Clave-Direction_Classification	0.725926	2.411	0.800000	0.003	0.099	2.312	2.413
Fitness_Club_c	0.805369	0.185	0.799596	0.002	0.013	0.172	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.337	0.800000	0.002	0.035	0.302	0.339
Gender_Gap_in_Spanish_WP	0.591579	0.845	0.799831	0.002	0.036	0.809	0.847
GesturePhaseSegmentationProcessed	0.620759	2.972	0.799959	0.003	0.164	2.808	2.976
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.806	0.797432	0.003	0.059	1.747	1.809
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.408	0.800000	0.002	0.050	0.357	0.410
INNHotelsGroup	0.857753	15.903	0.800000	0.004	0.299	15.604	15.907
Indian_pines	0.926736	11.302	0.799978	0.007	0.975	10.328	11.310
JapaneseVowels	0.993979	2.175	0.799920	0.003	0.080	2.096	2.179
KDDCup09_upselling	0.786550	1.797	0.799922	0.003	0.142	1.655	1.800
MIC	0.906061	1.068	0.799879	0.003	0.159	0.909	1.071
MagicTelescope	0.874606	4.770	0.800000	0.003	0.112	4.658	4.774
Marketing_Campaign	0.892857	0.508	0.800000	0.003	0.051	0.458	0.511
Mobile_Price_Classification	0.972500	0.413	0.800000	0.002	0.039	0.373	0.415
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.002	0.018	0.273	0.293
PhishingWebsites	0.959747	3.188	0.800000	0.003	0.147	3.040	3.191
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.302	0.361
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.002	0.014	0.129	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.054	0.296	0.353
Pumpkin_Seeds	0.876000	0.402	0.800000	0.002	0.026	0.376	0.405
QSAR_biodegradation	0.881517	0.398	0.799810	0.004	0.082	0.316	0.402
SDSS17	0.970750	100.390	0.800000	0.006	0.723	99.666	100.396
Satellite	0.993137	1.474	0.800000	0.005	0.103	1.371	1.479
Telecom_Churn_Dataset	0.949025	0.651	0.799880	0.003	0.040	0.611	0.654
UJI_Pen_Characters	0.476190	2.538	0.799853	0.002	0.118	2.420	2.540
Water_Quality_and_Potability	0.637195	0.492	0.799756	0.002	0.022	0.469	0.494
Wilt	0.989637	0.478	0.799834	0.002	0.018	0.460	0.481
abalone	0.638756	0.638	0.799856	0.003	0.026	0.612	0.641
ada	0.848193	1.379	0.799855	0.003	0.102	1.277	1.382
ada_agnostic	0.824754	1.531	0.799868	0.003	0.106	1.425	1.535
ada_prior	0.835754	0.821	0.799955	0.003	0.038	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.259	0.800000	0.002	0.017	0.242	0.261
allbp	0.976159	0.915	0.799841	0.002	0.058	0.857	0.917
allrep	0.972185	0.915	0.799841	0.003	0.058	0.857	0.918
analcatdata_authorship	0.982249	0.454	0.799049	0.002	0.094	0.360	0.457
artificial-characters	0.697652	1.890	0.799961	0.003	0.046	1.844	1.893
autoUniv-au4-2500	0.486000	1.520	0.800000	0.003	0.191	1.329	1.523
autoUniv-au7-1100	0.377273	0.201	0.800000	0.002	0.019	0.182	0.203
bank	0.898596	23.157	0.799982	0.004	0.377	22.780	23.162
banknote_authentication	0.556364	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.947761	0.268	0.800000	0.002	0.027	0.241	0.271
car-evaluation	0.846821	0.368	0.799769	0.003	0.035	0.332	0.370
churn	0.943000	1.076	0.800000	0.003	0.061	1.015	1.079
cmc	0.600000	0.235	0.799728	0.002	0.017	0.218	0.237
company_bankruptcy_prediction	0.971408	3.948	0.799971	0.004	0.321	3.627	3.953
contraceptive_method_choice	0.620339	0.234	0.799728	0.002	0.017	0.217	0.236
credit	0.776847	3.974	0.799988	0.003	0.095	3.879	3.977
default_of_credit_card_clients	0.826167	12.358	0.800000	0.004	0.382	11.976	12.363
delta_ailerons	0.946704	0.761	0.799972	0.003	0.025	0.736	0.764
dis	0.986755	0.918	0.799841	0.003	0.058	0.859	0.920
dna	0.940439	3.263	0.799749	0.004	0.362	2.902	3.267
drug_consumption	0.403183	0.307	0.799894	0.003	0.023	0.284	0.310
dry_bean_dataset	0.926552	3.308	0.799941	0.003	0.123	3.185	3.311
eeg-eye-state	0.955941	3.690	0.800000	0.003	0.119	3.571	3.693
electricity	0.811210	21.733	0.799987	0.004	0.254	21.478	21.737
estimation_of_obesity_levels	0.971631	0.393	0.799621	0.002	0.029	0.363	0.395
eye_movements	0.577239	3.031	0.799927	0.003	0.168	2.863	3.035
eye_movements_bin	0.588042	1.744	0.799947	0.003	0.091	1.653	1.747
first-order-theorem-proving	0.617647	2.212	0.799935	0.003	0.161	2.051	2.215
gas-drift	0.995687	11.196	0.800000	0.007	1.010	10.186	11.203
gina_agnostic	0.817003	23.130	0.799885	0.012	2.246	20.884	23.141
golf_play_dataset_extended	0.913242	0.194	0.800000	0.002	0.015	0.179	0.197
heloc	0.722500	2.552	0.800000	0.004	0.116	2.435	2.556
house_16H	0.885100	3.271	0.799970	0.003	0.117	3.154	3.274
htru	0.979050	4.281	0.799978	0.003	0.080	4.202	4.284
ibm-employee-performance	0.993197	0.401	0.800000	0.003	0.051	0.350	0.404
in_vehicle_coupon_recommendation	0.672622	3.026	0.800729	0.003	0.131	2.894	3.029
internet_firewall	0.801175	42.688	0.799991	0.004	0.167	42.520	42.692
jm1	0.812127	2.689	0.800000	0.003	0.116	2.573	2.692
jungle_chess_2pcs_raw_endgame_complete	0.850848	20.663	0.799996	0.005	0.185	20.478	20.668
kdd_ipums_la_97-small	0.866089	1.105	0.799923	0.003	0.062	1.043	1.108
kr-vs-k	0.609943	27.361	0.799971	0.003	0.128	27.232	27.364
kropt	0.608696	27.351	0.799971	0.003	0.116	27.235	27.354
