dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	7.478	0.799845
Amazon_employee_access	0.942173	14.802	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	5.642	0.799980
BNG(breast-w)	0.984887	21.467	0.799980
BNG(cmc)	0.571519	36.170	0.799986
BNG(tic-tac-toe)	0.795657	21.324	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.680	0.800000
Basketball_c	0.697761	5.291	0.800000
Cardiovascular-Disease-dataset	0.727429	49.563	0.800000
Click_prediction_small	0.831915	6.421	0.799990
Credit_c	0.701985	42.036	0.801311
Customer_Personality_Analysis	0.899554	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.703	0.799305
E-CommereShippingData	0.660455	2.616	0.799982
Employee	0.843179	1.141	0.799914
FICO-HELOC-cleaned	0.739747	3.076	0.799919
Firm-Teacher_Clave-Direction_Classification	0.718056	2.690	0.800000
Fitness_Club_c	0.795302	0.507	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.634375	0.640	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.115	0.799831
GesturePhaseSegmentationProcessed	0.620253	3.319	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.127	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.706	0.800000
INNHotelsGroup	0.864232	16.064	0.800000
Indian_pines	0.897212	12.031	0.799978
JapaneseVowels	0.990467	2.471	0.799920
KDDCup09_upselling	0.749513	2.096	0.799922
MIC	0.906061	1.367	0.799879
MagicTelescope	0.875920	5.102	0.800000
Marketing_Campaign	0.890625	0.801	0.800000
Mobile_Price_Classification	0.902500	0.674	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.571	0.799824
PhishingWebsites	0.962913	3.537	0.800000
PieChart3	0.879630	0.623	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.424	0.799479
PizzaCutter3	0.880383	0.628	0.799616
Pumpkin_Seeds	0.876000	0.687	0.800000
QSAR_biodegradation	0.886256	0.667	0.799810
SDSS17	0.971200	97.921	0.800000
Satellite	0.992157	1.786	0.800000
Telecom_Churn_Dataset	0.935532	0.969	0.799880
UJI_Pen_Characters	0.479853	3.135	0.799853
Water_Quality_and_Potability	0.641768	0.761	0.799756
Wilt	0.989637	0.751	0.799834
abalone	0.638756	0.902	0.799856
ada	0.846988	1.659	0.799855
ada_agnostic	0.830230	1.889	0.799868
ada_prior	0.840223	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.565000	0.523	0.800000
allbp	0.976159	1.346	0.799841
allrep	0.970861	1.181	0.799841
analcatdata_authorship	0.988166	0.741	0.799049
artificial-characters	0.684442	2.163	0.799961
autoUniv-au4-2500	0.524000	1.844	0.800000
autoUniv-au7-1100	0.363636	0.518	0.800000
bank	0.896384	23.523	0.799982
banknote_authentication	0.560000	0.362	0.799563
baseball	0.940299	0.568	0.800000
car-evaluation	0.777457	0.622	0.799769
churn	0.939000	1.367	0.800000
cmc	0.583051	0.488	0.799728
company_bankruptcy_prediction	0.971408	4.251	0.799971
contraceptive_method_choice	0.596610	0.757	0.799728
credit	0.777445	4.398	0.799988
default_of_credit_card_clients	0.823333	12.650	0.800000
delta_ailerons	0.947405	1.014	0.799972
dis	0.984106	1.183	0.799841
dna	0.937304	3.556	0.799749
drug_consumption	0.403183	0.564	0.799894
dry_bean_dataset	0.927653	3.686	0.799941
eeg-eye-state	0.963618	3.991	0.800000
electricity	0.808893	21.913	0.799987
estimation_of_obesity_levels	0.981087	0.794	0.799621
eye_movements	0.564899	3.392	0.799927
eye_movements_bin	0.584100	2.027	0.799947
first-order-theorem-proving	0.611928	2.605	0.799935
gas-drift	0.994249	11.482	0.800000
gina_agnostic	0.744957	23.087	0.799885
golf_play_dataset_extended	0.922374	0.524	0.800000
heloc	0.720000	2.830	0.800000
house_16H	0.883617	3.764	0.799970
htru	0.977933	4.549	0.799978
ibm-employee-performance	0.986395	0.778	0.800000
in_vehicle_coupon_recommendation	0.674283	3.343	0.800729
internet_firewall	0.802396	41.875	0.799991
jm1	0.817180	2.971	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.817715	21.078	0.799996
kdd_ipums_la_97-small	0.856455	1.389	0.799923
kr-vs-k	0.579294	29.359	0.799971
kropt	0.582324	27.997	0.799971
led24	0.698438	1.009	0.800000
led7	0.737500	0.754	0.800000
letter	0.961500	18.626	0.800000
mammography	0.988377	1.794	0.799964
maternal_health_risk	0.802956	0.484	0.799803
mfeat-factors	0.975000	2.831	0.800000
mfeat-fourier	0.880000	1.283	0.800000
mfeat-karhunen	0.965000	1.268	0.800000
mfeat-morphological	0.765000	0.544	0.800000
mfeat-pixel	0.952500	3.138	0.800000
mfeat-zernike	0.825000	0.954	0.800000
mice_protein_expression	0.995370	0.942	0.800000
microaggregation2	0.617500	6.539	0.800000
mobile_c36_oversampling	0.964934	20.783	0.800000
mozilla4	0.922161	1.874	0.800000
naticusdroid+android+permissions+dataset	0.960627	20.481	0.799980
national-longitudinal-survey-binary	0.992872	1.380	0.799919
okcupid_stem	0.732571	9.323	0.799978
one-hundred-plants-margin	0.809375	4.483	0.800000
one-hundred-plants-shape	0.725000	4.644	0.800000
one-hundred-plants-texture	0.875000	4.491	0.799875
optdigits	0.991993	2.658	0.800000
ozone-level-8hr	0.952663	1.449	0.799921
page-blocks	0.975342	1.192	0.799927
pendigits	0.995907	2.789	0.799945
phoneme	0.866790	0.829	0.799963
pol	0.969261	2.969	0.799940
predict_students_dropout_and_academic_success	0.772881	1.499	0.799955
qsar	0.905213	0.705	0.800000
rice_cammeo_and_osmancik	0.930446	0.817	0.800000
ringnorm	0.974324	1.973	0.800000
satimage	0.919129	2.160	0.800000
segment	0.928571	0.702	0.800000
seismic+bumps	0.934236	0.776	0.799923
shuttle	0.999483	34.724	0.800000
spambase	0.945711	2.034	0.799826
splice	0.852665	1.646	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.741	0.800000
statlog	0.740000	0.511	0.800000
steel_plates_faults	0.781491	0.735	0.799588
sylvine	0.938537	1.413	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.372	0.799971
telco-customer-churn	0.800568	1.815	0.799943
texture	0.998182	6.340	0.800000
thyroid	0.985417	1.940	0.800000
thyroid-ann	0.982781	1.107	0.799841
thyroid-dis	0.689286	0.944	0.800000
turiye_student_evaluation	0.500859	1.843	0.800000
twonorm	0.977703	1.998	0.800000
vehicle	0.852941	0.515	0.799054
wall-robot-navigation	0.959707	1.541	0.799853
water_quality	0.905625	1.968	0.799900
waveform-5000	0.865000	1.825	0.800000
waveform_database_generator_version_1	0.865000	1.383	0.800000
website_phishing	0.896679	0.499	0.799704
wine-quality-red	0.578125	0.476	0.799875
wine-quality-white	0.605102	1.094	0.799918
yeast	0.609428	0.509	0.799865
