dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.447876	2.384	0.799845	0.003	0.215	2.169	2.387
Amazon_employee_access	0.942173	10.243	0.799994	0.004	0.136	10.107	10.247
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.014	0.799980	0.002	0.033	0.982	1.017
BNG(breast-w)	0.986030	16.825	0.799980	0.004	0.240	16.585	16.829
BNG(cmc)	0.572875	31.685	0.799986	0.005	0.301	31.383	31.689
BNG(tic-tac-toe)	0.790577	17.033	0.799980	0.004	0.265	16.768	17.037
Bank_Customer_Churn_Dataset	0.870500	1.991	0.800000	0.002	0.072	1.919	1.993
Basketball_c	0.712687	0.247	0.800000	0.003	0.034	0.214	0.250
Cardiovascular-Disease-dataset	0.729786	49.698	0.800000	0.005	0.395	49.303	49.704
Click_prediction_small	0.832165	5.960	0.799990	0.003	0.074	5.885	5.962
Credit_c	0.705707	41.915	0.801311	0.006	0.785	41.130	41.921
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.002	0.046	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.770563	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.671818	2.109	0.799982	0.002	0.061	2.048	2.112
Employee	0.848550	0.703	0.799914	0.002	0.025	0.678	0.705
FICO-HELOC-cleaned	0.743797	2.545	0.799919	0.004	0.129	2.416	2.549
Firm-Teacher_Clave-Direction_Classification	0.767593	2.404	0.800000	0.003	0.101	2.303	2.407
Fitness_Club_c	0.798658	0.182	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.637500	0.332	0.800000	0.002	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.334	0.800000	0.002	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.597895	0.845	0.799831	0.002	0.036	0.809	0.847
GesturePhaseSegmentationProcessed	0.653165	2.965	0.799959	0.003	0.167	2.797	2.968
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.815	0.797432	0.003	0.059	1.756	1.818
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.051	0.355	0.409
INNHotelsGroup	0.866988	15.938	0.800000	0.004	0.301	15.638	15.942
Indian_pines	0.933297	11.324	0.799978	0.007	0.983	10.341	11.331
JapaneseVowels	0.994982	2.164	0.799920	0.002	0.080	2.083	2.166
KDDCup09_upselling	0.788499	1.792	0.799922	0.003	0.142	1.650	1.795
MIC	0.912121	1.069	0.799879	0.002	0.160	0.910	1.072
MagicTelescope	0.878549	4.825	0.800000	0.003	0.110	4.715	4.828
Marketing_Campaign	0.888393	0.509	0.800000	0.003	0.050	0.459	0.512
