dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	5.334	0.799845
Amazon_employee_access	0.942173	13.351	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	4.150	0.799980
BNG(breast-w)	0.984887	19.110	0.799980
BNG(cmc)	0.571248	33.739	0.799986
BNG(tic-tac-toe)	0.787402	19.795	0.799980
Bank_Customer_Churn_Dataset	0.862500	4.995	0.800000
Basketball_c	0.686567	3.004	0.800000
Cardiovascular-Disease-dataset	0.730143	49.838	0.800000
Click_prediction_small	0.831539	6.446	0.799990
Credit_c	0.707527	42.273	0.801311
Customer_Personality_Analysis	0.888393	0.968	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.710	0.799305
E-CommereShippingData	0.666364	2.608	0.799982
Employee	0.846402	1.181	0.799914
FICO-HELOC-cleaned	0.739241	3.120	0.799919
Firm-Teacher_Clave-Direction_Classification	0.756944	2.733	0.800000
Fitness_Club_c	0.788591	0.488	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.619	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.631	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.189	0.799831
GesturePhaseSegmentationProcessed	0.627342	3.298	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.208	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.823	0.800000
INNHotelsGroup	0.865059	16.250	0.800000
Indian_pines	0.921815	11.938	0.799978
JapaneseVowels	0.990968	2.481	0.799920
KDDCup09_upselling	0.761209	2.129	0.799922
MIC	0.893939	1.366	0.799879
MagicTelescope	0.876709	5.094	0.800000
Marketing_Campaign	0.895089	0.787	0.800000
Mobile_Price_Classification	0.945000	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.574	0.799824
PhishingWebsites	0.972863	3.500	0.800000
PieChart3	0.879630	0.619	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.436	0.799479
PizzaCutter3	0.880383	0.619	0.799616
Pumpkin_Seeds	0.878000	0.691	0.800000
QSAR_biodegradation	0.886256	0.651	0.799810
SDSS17	0.970950	98.824	0.800000
Satellite	0.993137	1.771	0.800000
Telecom_Churn_Dataset	0.937031	0.937	0.799880
UJI_Pen_Characters	0.483516	2.956	0.799853
Water_Quality_and_Potability	0.643293	0.794	0.799756
Wilt	0.989637	1.438	0.799834
abalone	0.637560	0.915	0.799856
ada	0.842169	1.669	0.799855
ada_agnostic	0.832421	2.379	0.799868
ada_prior	0.842458	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.558	0.800000
allbp	0.976159	1.257	0.799841
allrep	0.970861	1.207	0.799841
analcatdata_authorship	0.994083	0.736	0.799049
artificial-characters	0.676125	2.174	0.799961
autoUniv-au4-2500	0.472000	1.812	0.800000
autoUniv-au7-1100	0.350000	0.497	0.800000
bank	0.896052	23.974	0.799982
banknote_authentication	0.545455	0.367	0.799563
baseball	0.936567	0.548	0.800000
car-evaluation	0.751445	0.637	0.799769
churn	0.937000	1.357	0.800000
cmc	0.569492	0.514	0.799728
company_bankruptcy_prediction	0.968475	4.235	0.799971
contraceptive_method_choice	0.593220	0.617	0.799728
credit	0.777445	4.662	0.799988
default_of_credit_card_clients	0.825333	12.659	0.800000
delta_ailerons	0.947405	1.047	0.799972
dis	0.984106	1.224	0.799841
dna	0.942006	3.565	0.799749
drug_consumption	0.403183	0.583	0.799894
dry_bean_dataset	0.929490	3.673	0.799941
eeg-eye-state	0.962951	4.014	0.800000
electricity	0.817169	21.909	0.799987
estimation_of_obesity_levels	0.981087	1.515	0.799621
eye_movements	0.571298	3.396	0.799927
eye_movements_bin	0.587385	2.069	0.799947
first-order-theorem-proving	0.607843	2.605	0.799935
gas-drift	0.994608	11.525	0.800000
gina_agnostic	0.778098	23.081	0.799885
golf_play_dataset_extended	0.913242	0.478	0.800000
heloc	0.721500	2.824	0.800000
house_16H	0.883617	3.652	0.799970
htru	0.979888	4.667	0.799978
ibm-employee-performance	0.996599	1.458	0.800000
in_vehicle_coupon_recommendation	0.675945	3.319	0.800729
internet_firewall	0.803311	41.747	0.799991
jm1	0.816261	2.973	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.840473	21.300	0.799996
kdd_ipums_la_97-small	0.846821	1.380	0.799923
kr-vs-k	0.597292	28.846	0.799971
kropt	0.600855	28.996	0.799971
led24	0.696875	1.068	0.800000
led7	0.737500	0.742	0.800000
letter	0.960500	20.109	0.800000
mammography	0.987930	1.801	0.799964
maternal_health_risk	0.798030	0.453	0.799803
mfeat-factors	0.972500	2.817	0.800000
mfeat-fourier	0.880000	1.263	0.800000
mfeat-karhunen	0.962500	1.257	0.800000
mfeat-morphological	0.765000	0.543	0.800000
mfeat-pixel	0.957500	3.113	0.800000
mfeat-zernike	0.805000	0.955	0.800000
mice_protein_expression	1.000000	0.954	0.800000
microaggregation2	0.621250	6.558	0.800000
mobile_c36_oversampling	0.969571	20.631	0.800000
mozilla4	0.923448	1.888	0.800000
naticusdroid+android+permissions+dataset	0.962673	20.468	0.799980
national-longitudinal-survey-binary	0.988798	1.222	0.799919
okcupid_stem	0.733321	9.335	0.799978
one-hundred-plants-margin	0.831250	4.792	0.800000
one-hundred-plants-shape	0.728125	4.670	0.800000
one-hundred-plants-texture	0.850000	4.928	0.799875
optdigits	0.991103	2.664	0.800000
ozone-level-8hr	0.954635	1.442	0.799921
page-blocks	0.975342	1.184	0.799927
pendigits	0.995452	2.775	0.799945
phoneme	0.876041	0.834	0.799963
pol	0.972236	2.980	0.799940
predict_students_dropout_and_academic_success	0.772881	1.518	0.799955
qsar	0.900474	0.667	0.800000
rice_cammeo_and_osmancik	0.931759	0.805	0.800000
ringnorm	0.979730	1.962	0.800000
satimage	0.914463	2.169	0.800000
segment	0.939394	0.695	0.800000
seismic+bumps	0.932302	1.179	0.799923
shuttle	0.999397	34.170	0.800000
spambase	0.946797	2.030	0.799826
splice	0.879310	1.916	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.718	0.800000
statlog	0.735000	0.497	0.800000
steel_plates_faults	0.778920	0.747	0.799588
sylvine	0.942439	1.505	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.397	0.799971
telco-customer-churn	0.796309	1.810	0.799943
texture	1.000000	6.488	0.800000
thyroid	0.987500	1.939	0.800000
thyroid-ann	0.988079	1.080	0.799841
thyroid-dis	0.694643	0.950	0.800000
turiye_student_evaluation	0.491409	1.854	0.800000
twonorm	0.979054	1.981	0.800000
vehicle	0.847059	0.505	0.799054
wall-robot-navigation	0.956960	1.532	0.799853
water_quality	0.908750	1.981	0.799900
waveform-5000	0.863000	1.842	0.800000
waveform_database_generator_version_1	0.867000	1.367	0.800000
website_phishing	0.896679	0.696	0.799704
wine-quality-red	0.584375	0.481	0.799875
wine-quality-white	0.607143	1.097	0.799918
yeast	0.622896	0.500	0.799865
