dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.374517	6.785	0.799845
Amazon_employee_access	0.942173	14.401	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.737106	5.030	0.799980
BNG(breast-w)	0.979172	21.169	0.799980
BNG(cmc)	0.561844	35.623	0.799986
BNG(tic-tac-toe)	0.748539	20.858	0.799980
Bank_Customer_Churn_Dataset	0.854500	6.167	0.800000
Basketball_c	0.679104	4.580	0.800000
Cardiovascular-Disease-dataset	0.717286	49.938	0.800000
Click_prediction_small	0.831539	6.486	0.799990
Credit_c	0.665095	42.217	0.801311
Customer_Personality_Analysis	0.892857	0.967	0.800000
Diabetic_Retinopathy_Debrecen	0.705628	0.735	0.799305
E-CommereShippingData	0.639545	2.626	0.799982
Employee	0.838883	1.160	0.799914
FICO-HELOC-cleaned	0.736203	3.132	0.799919
Firm-Teacher_Clave-Direction_Classification	0.585648	2.711	0.800000
Fitness_Club_c	0.788591	0.524	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.468750	0.647	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.694	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.158	0.799831
GesturePhaseSegmentationProcessed	0.523038	3.274	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.226	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.814	0.800000
INNHotelsGroup	0.826189	16.121	0.800000
Indian_pines	0.775834	11.811	0.799978
JapaneseVowels	0.972403	2.472	0.799920
KDDCup09_upselling	0.752437	2.093	0.799922
MIC	0.890909	1.383	0.799879
MagicTelescope	0.870137	5.122	0.800000
Marketing_Campaign	0.895089	0.793	0.800000
Mobile_Price_Classification	0.637500	0.718	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.613	0.799824
PhishingWebsites	0.926730	3.511	0.800000
PieChart3	0.875000	0.652	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.441	0.799479
PizzaCutter3	0.880383	0.681	0.799616
Pumpkin_Seeds	0.874000	0.714	0.800000
QSAR_biodegradation	0.876777	0.663	0.799810
SDSS17	0.897900	98.959	0.800000
Satellite	0.991176	1.775	0.800000
Telecom_Churn_Dataset	0.875562	0.931	0.799880
UJI_Pen_Characters	0.432234	2.842	0.799853
Water_Quality_and_Potability	0.618902	0.773	0.799756
Wilt	0.978238	0.795	0.799834
abalone	0.641148	0.948	0.799856
ada	0.842169	1.660	0.799855
ada_agnostic	0.812705	1.843	0.799868
ada_prior	0.821229	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.540	0.800000
allbp	0.966887	1.225	0.799841
allrep	0.966887	1.231	0.799841
analcatdata_authorship	0.970414	0.760	0.799049
artificial-characters	0.619374	2.209	0.799961
