dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	6.309	0.799845
Amazon_employee_access	0.942173	14.222	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.736605	5.041	0.799980
BNG(breast-w)	0.980442	20.924	0.799980
BNG(cmc)	0.563562	35.729	0.799986
BNG(tic-tac-toe)	0.758192	20.708	0.799980
Bank_Customer_Churn_Dataset	0.860500	6.191	0.800000
Basketball_c	0.701493	4.291	0.800000
Cardiovascular-Disease-dataset	0.727214	49.974	0.800000
Click_prediction_small	0.831539	6.492	0.799990
Credit_c	0.672705	42.226	0.801311
Customer_Personality_Analysis	0.888393	0.978	0.800000
Diabetic_Retinopathy_Debrecen	0.718615	0.726	0.799305
E-CommereShippingData	0.652273	2.642	0.799982
Employee	0.844253	1.183	0.799914
FICO-HELOC-cleaned	0.735190	3.083	0.799919
Firm-Teacher_Clave-Direction_Classification	0.768981	2.738	0.800000
Fitness_Club_c	0.778523	0.513	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.487500	0.652	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.528125	0.630	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.135	0.799831
GesturePhaseSegmentationProcessed	0.516456	3.292	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.219	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.843537	0.781	0.800000
INNHotelsGroup	0.836389	16.146	0.800000
Indian_pines	0.823948	11.901	0.799978
JapaneseVowels	0.979428	2.486	0.799920
KDDCup09_upselling	0.738791	2.084	0.799922
MIC	0.890909	1.372	0.799879
MagicTelescope	0.866456	5.147	0.800000
Marketing_Campaign	0.879464	0.792	0.800000
Mobile_Price_Classification	0.762500	0.696	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.582	0.799824
PhishingWebsites	0.952058	3.536	0.800000
PieChart3	0.875000	0.645	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.428	0.799479
PizzaCutter3	0.880383	0.672	0.799616
Pumpkin_Seeds	0.876000	0.695	0.800000
QSAR_biodegradation	0.867299	0.645	0.799810
SDSS17	0.926200	99.041	0.800000
Satellite	0.991176	1.780	0.800000
Telecom_Churn_Dataset	0.893553	0.924	0.799880
UJI_Pen_Characters	0.446886	3.085	0.799853
Water_Quality_and_Potability	0.611280	0.790	0.799756
Wilt	0.991710	0.853	0.799834
abalone	0.627990	0.908	0.799856
ada	0.846988	1.681	0.799855
ada_agnostic	0.821468	1.860	0.799868
ada_prior	0.822346	1.107	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.553	0.800000
allbp	0.969536	1.237	0.799841
allrep	0.969536	1.218	0.799841
analcatdata_authorship	0.970414	0.720	0.799049
artificial-characters	0.647750	2.177	0.799961
autoUniv-au4-2500	0.438000	1.861	0.800000
autoUniv-au7-1100	0.322727	0.546	0.800000
bank	0.892735	23.669	0.799982
banknote_authentication	0.560000	0.379	0.799563
baseball	0.944030	0.597	0.800000
car-evaluation	0.699422	0.657	0.799769
churn	0.896000	1.356	0.800000
cmc	0.572881	0.499	0.799728
company_bankruptcy_prediction	0.969941	4.282	0.799971
contraceptive_method_choice	0.613559	0.616	0.799728
credit	0.776548	4.383	0.799988
default_of_credit_card_clients	0.820667	12.713	0.800000
delta_ailerons	0.946704	1.061	0.799972
dis	0.984106	1.207	0.799841
dna	0.833856	3.527	0.799749
drug_consumption	0.403183	0.595	0.799894
dry_bean_dataset	0.924348	3.696	0.799941
eeg-eye-state	0.742991	3.978	0.800000
electricity	0.791129	22.000	0.799987
estimation_of_obesity_levels	0.846336	0.808	0.799621
eye_movements	0.519196	3.394	0.799927
eye_movements_bin	0.561761	2.049	0.799947
first-order-theorem-proving	0.542484	2.602	0.799935
gas-drift	0.985622	11.433	0.800000
gina_agnostic	0.721902	22.990	0.799885
golf_play_dataset_extended	0.926941	0.492	0.800000
heloc	0.720500	2.827	0.800000
house_16H	0.869162	3.611	0.799970
htru	0.977654	4.570	0.799978
ibm-employee-performance	0.846939	0.779	0.800000
in_vehicle_coupon_recommendation	0.652680	3.350	0.800729
internet_firewall	0.801785	42.023	0.799991
jm1	0.808911	2.965	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.736390	21.189	0.799996
kdd_ipums_la_97-small	0.845857	1.388	0.799923
kr-vs-k	0.489665	29.427	0.799971
kropt	0.493407	28.858	0.799971
led24	0.575000	1.047	0.800000
led7	0.664062	0.760	0.800000
letter	0.920750	18.521	0.800000
mammography	0.985248	1.797	0.799964
maternal_health_risk	0.778325	0.430	0.799803
mfeat-factors	0.972500	2.813	0.800000
mfeat-fourier	0.852500	1.306	0.800000
mfeat-karhunen	0.922500	1.271	0.800000
mfeat-morphological	0.735000	0.576	0.800000
mfeat-pixel	0.952500	3.117	0.800000
