dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.355212	6.340	0.799845
Amazon_employee_access	0.942173	14.196	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.727091	4.942	0.799980
BNG(breast-w)	0.980950	20.843	0.799980
BNG(cmc)	0.549277	35.134	0.799986
BNG(tic-tac-toe)	0.668021	20.559	0.799980
Bank_Customer_Churn_Dataset	0.809000	6.090	0.800000
Basketball_c	0.682836	4.195	0.800000
Cardiovascular-Disease-dataset	0.697857	49.587	0.800000
Click_prediction_small	0.831539	6.445	0.799990
Credit_c	0.624897	42.100	0.801311
Customer_Personality_Analysis	0.866071	0.962	0.800000
Diabetic_Retinopathy_Debrecen	0.679654	0.707	0.799305
E-CommereShippingData	0.650000	2.610	0.799982
Employee	0.725027	1.196	0.799914
FICO-HELOC-cleaned	0.726076	3.135	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398148	2.744	0.800000
Fitness_Club_c	0.795302	0.475	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.647	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.518750	0.639	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.128	0.799831
GesturePhaseSegmentationProcessed	0.460253	3.278	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.200	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.850340	0.735	0.800000
INNHotelsGroup	0.732047	16.088	0.800000
Indian_pines	0.726627	11.862	0.799978
JapaneseVowels	0.957351	2.504	0.799920
KDDCup09_upselling	0.723197	2.093	0.799922
MIC	0.878788	1.384	0.799879
MagicTelescope	0.851472	5.098	0.800000
Marketing_Campaign	0.852679	0.842	0.800000
Mobile_Price_Classification	0.415000	0.685	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.616	0.799824
PhishingWebsites	0.822705	3.518	0.800000
PieChart3	0.875000	0.640	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.440	0.799479
PizzaCutter3	0.875598	0.650	0.799616
Pumpkin_Seeds	0.870000	0.705	0.800000
QSAR_biodegradation	0.867299	0.689	0.799810
SDSS17	0.820450	98.353	0.800000
Satellite	0.991176	1.784	0.800000
Telecom_Churn_Dataset	0.883058	0.922	0.799880
UJI_Pen_Characters	0.439560	2.809	0.799853
Water_Quality_and_Potability	0.628049	0.785	0.799756
Wilt	0.959585	0.804	0.799834
abalone	0.630383	0.915	0.799856
ada	0.820482	1.679	0.799855
ada_agnostic	0.810515	1.822	0.799868
ada_prior	0.797765	1.086	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.562500	0.550	0.800000
allbp	0.962914	1.291	0.799841
allrep	0.966887	1.207	0.799841
analcatdata_authorship	0.946746	0.753	0.799049
artificial-characters	0.587084	2.186	0.799961
autoUniv-au4-2500	0.452000	1.804	0.800000
autoUniv-au7-1100	0.281818	0.498	0.800000
bank	0.883667	23.402	0.799982
banknote_authentication	0.523636	0.390	0.799563
baseball	0.947761	0.558	0.800000
car-evaluation	0.699422	0.693	0.799769
churn	0.862000	1.375	0.800000
cmc	0.572881	0.529	0.799728
company_bankruptcy_prediction	0.969941	4.246	0.799971
contraceptive_method_choice	0.576271	0.654	0.799728
credit	0.763685	4.351	0.799988
default_of_credit_card_clients	0.804667	12.665	0.800000
delta_ailerons	0.946704	1.041	0.799972
dis	0.984106	1.224	0.799841
dna	0.832288	3.558	0.799749
drug_consumption	0.358090	0.580	0.799894
dry_bean_dataset	0.899743	3.688	0.799941
eeg-eye-state	0.598465	3.947	0.800000
electricity	0.767737	21.857	0.799987
estimation_of_obesity_levels	0.931442	0.810	0.799621
eye_movements	0.497258	3.400	0.799927
eye_movements_bin	0.603811	2.039	0.799947
first-order-theorem-proving	0.486111	2.592	0.799935
gas-drift	0.960820	11.551	0.800000
gina_agnostic	0.557637	23.028	0.799885
golf_play_dataset_extended	0.831050	0.474	0.800000
heloc	0.714000	2.829	0.800000
house_16H	0.852854	3.652	0.799970
