dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.490	0.799845	0.003	0.206	2.284	2.493
Amazon_employee_access	0.942173	10.167	0.799994	0.003	0.137	10.029	10.170
BLE_RSSI_dataset_for_Indoor_localization	0.735603	1.012	0.799980	0.003	0.033	0.979	1.015
BNG(breast-w)	0.985649	16.744	0.799980	0.004	0.235	16.509	16.748
BNG(cmc)	0.574774	31.883	0.799986	0.006	0.335	31.548	31.889
BNG(tic-tac-toe)	0.769876	16.834	0.799980	0.004	0.250	16.585	16.838
Bank_Customer_Churn_Dataset	0.863500	1.981	0.800000	0.003	0.068	1.913	1.983
Basketball_c	0.708955	0.250	0.800000	0.002	0.041	0.209	0.252
Cardiovascular-Disease-dataset	0.729714	49.342	0.800000	0.005	0.393	48.949	49.347
Click_prediction_small	0.831790	5.892	0.799990	0.003	0.075	5.817	5.896
Credit_c	0.709181	41.760	0.801311	0.006	0.786	40.974	41.767
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.740260	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.668636	2.130	0.799982	0.002	0.062	2.068	2.132
Employee	0.846402	0.703	0.799914	0.002	0.024	0.679	0.705
FICO-HELOC-cleaned	0.739747	2.556	0.799919	0.003	0.125	2.431	2.559
Firm-Teacher_Clave-Direction_Classification	0.671296	2.388	0.800000	0.003	0.099	2.288	2.390
Fitness_Club_c	0.795302	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.565625	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.603125	0.334	0.800000	0.002	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.593684	0.847	0.799831	0.003	0.037	0.810	0.850
