dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.262548	7.022	0.799845
Amazon_employee_access	0.942173	14.893	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.573360	5.528	0.799980
BNG(breast-w)	0.973330	21.376	0.799980
BNG(cmc)	0.465642	36.145	0.799986
BNG(tic-tac-toe)	0.664973	21.423	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.640	0.800000
Basketball_c	0.652985	4.740	0.800000
Cardiovascular-Disease-dataset	0.616286	49.732	0.800000
Click_prediction_small	0.831539	6.490	0.799990
Credit_c	0.552605	42.146	0.801311
Customer_Personality_Analysis	0.861607	0.974	0.800000
Diabetic_Retinopathy_Debrecen	0.606061	0.741	0.799305
E-CommereShippingData	0.593182	2.658	0.799982
Employee	0.691729	1.188	0.799914
FICO-HELOC-cleaned	0.590886	3.130	0.799919
Firm-Teacher_Clave-Direction_Classification	0.393981	2.708	0.800000
Fitness_Club_c	0.694631	0.508	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.543750	0.659	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.537500	0.659	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.171	0.799831
GesturePhaseSegmentationProcessed	0.429873	3.313	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.172	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.749	0.800000
INNHotelsGroup	0.678291	16.083	0.800000
Indian_pines	0.638054	11.828	0.799978
JapaneseVowels	0.337682	2.485	0.799920
KDDCup09_upselling	0.538012	2.113	0.799922
MIC	0.869697	1.407	0.799879
MagicTelescope	0.734490	5.122	0.800000
Marketing_Campaign	0.861607	0.833	0.800000
Mobile_Price_Classification	0.370000	0.733	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.612	0.799824
PhishingWebsites	0.774310	3.526	0.800000
PieChart3	0.875000	0.625	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.469	0.799479
PizzaCutter3	0.880383	0.635	0.799616
Pumpkin_Seeds	0.708000	0.683	0.800000
QSAR_biodegradation	0.715640	0.684	0.799810
SDSS17	0.595450	98.892	0.800000
Satellite	0.990196	1.770	0.800000
Telecom_Churn_Dataset	0.854573	0.936	0.799880
UJI_Pen_Characters	0.069597	3.025	0.799853
Water_Quality_and_Potability	0.609756	0.790	0.799756
Wilt	0.946114	1.259	0.799834
abalone	0.559809	0.948	0.799856
ada	0.807229	1.656	0.799855
ada_agnostic	0.789704	1.854	0.799868
ada_prior	0.754190	1.091	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.540	0.800000
allbp	0.956291	1.630	0.799841
allrep	0.966887	1.202	0.799841
analcatdata_authorship	0.668639	0.763	0.799049
artificial-characters	0.264677	2.176	0.799961
autoUniv-au4-2500	0.452000	1.909	0.800000
autoUniv-au7-1100	0.277273	1.018	0.800000
bank	0.883003	23.503	0.799982
banknote_authentication	0.556364	0.373	0.799563
baseball	0.917910	0.575	0.800000
car-evaluation	0.699422	0.657	0.799769
churn	0.859000	1.379	0.800000
cmc	0.494915	0.517	0.799728
company_bankruptcy_prediction	0.967742	4.221	0.799971
contraceptive_method_choice	0.511864	1.227	0.799728
credit	0.723302	4.472	0.799988
default_of_credit_card_clients	0.778833	12.658	0.800000
delta_ailerons	0.793128	1.063	0.799972
dis	0.984106	1.206	0.799841
dna	0.518809	3.536	0.799749
drug_consumption	0.403183	0.591	0.799894
dry_bean_dataset	0.710246	3.676	0.799941
eeg-eye-state	0.594126	3.959	0.800000
electricity	0.676376	21.960	0.799987
estimation_of_obesity_levels	0.340426	1.268	0.799621
eye_movements	0.428245	3.409	0.799927
eye_movements_bin	0.504599	2.065	0.799947
first-order-theorem-proving	0.417484	2.596	0.799935
gas-drift	0.466211	11.508	0.800000
gina_agnostic	0.612392	23.023	0.799885
golf_play_dataset_extended	0.789954	0.480	0.800000
heloc	0.546500	2.836	0.800000
house_16H	0.623054	4.271	0.799970
htru	0.968436	4.592	0.799978
ibm-employee-performance	0.846939	0.790	0.800000
in_vehicle_coupon_recommendation	0.577898	3.328	0.800729
internet_firewall	0.778973	41.938	0.799991
jm1	0.812127	2.967	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.577644	21.110	0.799996
kdd_ipums_la_97-small	0.792871	1.383	0.799923
kr-vs-k	0.237527	28.905	0.799971
kropt	0.235745	28.749	0.799971
led24	0.303125	1.011	0.800000
led7	0.479687	0.782	0.800000
letter	0.155500	19.229	0.800000
mammography	0.976755	1.803	0.799964
maternal_health_risk	0.596059	0.472	0.799803
mfeat-factors	0.447500	2.787	0.800000
mfeat-fourier	0.422500	1.283	0.800000
mfeat-karhunen	0.262500	1.275	0.800000
mfeat-morphological	0.640000	0.947	0.800000
mfeat-pixel	0.335000	3.136	0.800000
mfeat-zernike	0.380000	0.958	0.800000
mice_protein_expression	0.203704	0.935	0.800000
microaggregation2	0.558000	6.497	0.800000
mobile_c36_oversampling	0.817233	20.823	0.800000
mozilla4	0.779029	1.920	0.800000
naticusdroid+android+permissions+dataset	0.746208	20.434	0.799980
national-longitudinal-survey-binary	0.716904	1.879	0.799919
okcupid_stem	0.720015	9.350	0.799978
one-hundred-plants-margin	0.221875	4.758	0.800000
one-hundred-plants-shape	0.187500	4.515	0.800000
one-hundred-plants-texture	0.181250	5.173	0.799875
optdigits	0.248221	2.626	0.800000
ozone-level-8hr	0.936884	1.440	0.799921
page-blocks	0.897717	1.225	0.799927
pendigits	0.580264	2.826	0.799945
phoneme	0.718779	0.823	0.799963
pol	0.826971	2.982	0.799940
predict_students_dropout_and_academic_success	0.619209	1.505	0.799955
qsar	0.734597	0.769	0.800000
rice_cammeo_and_osmancik	0.883202	0.821	0.800000
ringnorm	0.973649	1.966	0.800000
satimage	0.612753	2.193	0.800000
segment	0.638528	0.735	0.800000
seismic+bumps	0.934236	0.784	0.799923
shuttle	0.869052	34.645	0.800000
spambase	0.747014	2.032	0.799826
splice	0.525078	1.585	0.800000
sports_articles_for_objectivity_analysis	0.775000	0.740	0.800000
statlog	0.700000	0.508	0.800000
steel_plates_faults	0.491003	0.770	0.799588
sylvine	0.631220	1.403	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.373	0.799971
telco-customer-churn	0.743790	1.825	0.799943
texture	0.456364	6.163	0.800000
thyroid	0.927083	1.981	0.800000
thyroid-ann	0.928477	1.087	0.799841
thyroid-dis	0.583929	0.931	0.800000
turiye_student_evaluation	0.355670	1.905	0.800000
twonorm	0.977703	2.029	0.800000
vehicle	0.505882	0.499	0.799054
wall-robot-navigation	0.512821	1.535	0.799853
water_quality	0.881875	1.956	0.799900
waveform-5000	0.357000	1.819	0.800000
waveform_database_generator_version_1	0.354000	1.369	0.800000
website_phishing	0.782288	0.522	0.799704
wine-quality-red	0.540625	0.531	0.799875
wine-quality-white	0.454082	1.114	0.799918
yeast	0.404040	0.505	0.799865
