dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.389961	5.055	0.799845
Amazon_employee_access	0.942173	12.670	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	3.464	0.799980
BNG(breast-w)	0.979299	18.721	0.799980
BNG(cmc)	0.547468	33.426	0.799986
BNG(tic-tac-toe)	0.738633	19.019	0.799980
Bank_Customer_Churn_Dataset	0.849500	3.747	0.800000
Basketball_c	0.686567	2.046	0.800000
Cardiovascular-Disease-dataset	0.721000	49.891	0.800000
Click_prediction_small	0.831790	6.504	0.799990
Credit_c	0.654425	42.207	0.801311
Customer_Personality_Analysis	0.899554	0.957	0.800000
Diabetic_Retinopathy_Debrecen	0.692641	0.755	0.799305
E-CommereShippingData	0.640455	2.664	0.799982
Employee	0.834586	1.183	0.799914
FICO-HELOC-cleaned	0.728608	3.207	0.799919
Firm-Teacher_Clave-Direction_Classification	0.567593	2.684	0.800000
Fitness_Club_c	0.778523	0.538	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.490625	0.639	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.515625	0.675	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.170	0.799831
GesturePhaseSegmentationProcessed	0.501266	3.345	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.177	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.690	0.800000
INNHotelsGroup	0.818608	16.160	0.800000
Indian_pines	0.757791	12.042	0.799978
JapaneseVowels	0.925740	2.493	0.799920
KDDCup09_upselling	0.705653	2.097	0.799922
MIC	0.896970	1.380	0.799879
MagicTelescope	0.862250	5.141	0.800000
Marketing_Campaign	0.881696	0.826	0.800000
Mobile_Price_Classification	0.422500	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.561	0.799824
PhishingWebsites	0.904568	3.540	0.800000
PieChart3	0.875000	0.655	0.799443
Pima_Indians_Diabetes_Database	0.727273	0.477	0.799479
PizzaCutter3	0.880383	0.648	0.799616
Pumpkin_Seeds	0.872000	0.711	0.800000
QSAR_biodegradation	0.867299	0.672	0.799810
SDSS17	0.815450	99.250	0.800000
Satellite	0.991176	1.751	0.800000
Telecom_Churn_Dataset	0.877061	0.970	0.799880
UJI_Pen_Characters	0.336996	3.108	0.799853
Water_Quality_and_Potability	0.618902	0.808	0.799756
Wilt	0.964767	0.852	0.799834
abalone	0.641148	0.927	0.799856
ada	0.836145	1.707	0.799855
ada_agnostic	0.809419	1.965	0.799868
ada_prior	0.830168	1.106	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.581	0.800000
allbp	0.962914	1.188	0.799841
allrep	0.966887	1.209	0.799841
analcatdata_authorship	0.970414	0.752	0.799049
artificial-characters	0.601272	2.201	0.799961
autoUniv-au4-2500	0.472000	3.101	0.800000
autoUniv-au7-1100	0.322727	0.508	0.800000
bank	0.883003	23.695	0.799982
banknote_authentication	0.523636	0.405	0.799563
