dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.267	0.799845	0.003	0.211	2.056	2.271
Amazon_employee_access	0.942173	10.407	0.799994	0.004	0.153	10.254	10.410
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.019	0.799980	0.002	0.033	0.986	1.021
BNG(breast-w)	0.985903	16.495	0.799980	0.004	0.238	16.257	16.499
BNG(cmc)	0.576040	31.167	0.799986	0.004	0.317	30.851	31.172
BNG(tic-tac-toe)	0.790450	16.877	0.799980	0.005	0.240	16.637	16.881
Bank_Customer_Churn_Dataset	0.871000	1.992	0.800000	0.003	0.069	1.923	1.995
Basketball_c	0.705224	0.244	0.800000	0.003	0.032	0.212	0.247
Cardiovascular-Disease-dataset	0.731071	50.716	0.800000	0.005	0.392	50.324	50.722
Click_prediction_small	0.831790	6.031	0.799990	0.003	0.075	5.956	6.034
Credit_c	0.704715	41.935	0.801311	0.006	0.786	41.149	41.940
Customer_Personality_Analysis	0.888393	0.489	0.800000	0.003	0.046	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.766234	0.260	0.799305	0.003	0.030	0.231	0.263
E-CommereShippingData	0.676364	2.125	0.799982	0.003	0.061	2.064	2.128
Employee	0.856069	0.703	0.799914	0.003	0.024	0.678	0.705
FICO-HELOC-cleaned	0.741772	2.554	0.799919	0.004	0.125	2.429	2.558
Firm-Teacher_Clave-Direction_Classification	0.755556	2.420	0.800000	0.003	0.099	2.321	2.423
Fitness_Club_c	0.798658	0.182	0.799596	0.002	0.013	0.169	0.185
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.332	0.800000	0.003	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.333	0.800000	0.003	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.600000	0.838	0.799831	0.003	0.036	0.802	0.840
GesturePhaseSegmentationProcessed	0.646076	2.998	0.799959	0.003	0.174	2.824	3.001
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.809	0.797432	0.003	0.059	1.750	1.812
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.412	0.800000	0.016	0.052	0.359	0.428
INNHotelsGroup	0.866575	16.132	0.800000	0.004	0.327	15.806	16.137
Indian_pines	0.930016	11.408	0.799978	0.008	0.976	10.432	11.416
JapaneseVowels	0.993979	2.195	0.799920	0.003	0.085	2.111	2.198
KDDCup09_upselling	0.776803	1.803	0.799922	0.003	0.140	1.663	1.807
MIC	0.903030	1.075	0.799879	0.003	0.159	0.917	1.078
MagicTelescope	0.878549	4.752	0.800000	0.003	0.110	4.642	4.755
Marketing_Campaign	0.890625	0.509	0.800000	0.003	0.049	0.460	0.511
