dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.579	0.799845
Amazon_employee_access	0.942173	14.474	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.269	0.799980
BNG(breast-w)	0.984125	21.017	0.799980
BNG(cmc)	0.566094	35.740	0.799986
BNG(tic-tac-toe)	0.780036	20.857	0.799980
Bank_Customer_Churn_Dataset	0.858000	6.266	0.800000
Basketball_c	0.686567	4.636	0.800000
Cardiovascular-Disease-dataset	0.727857	49.455	0.800000
Click_prediction_small	0.831915	6.452	0.799990
Credit_c	0.696361	42.119	0.801311
Customer_Personality_Analysis	0.888393	0.975	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.711	0.799305
E-CommereShippingData	0.662273	2.614	0.799982
Employee	0.841031	1.180	0.799914
FICO-HELOC-cleaned	0.742785	3.129	0.799919
Firm-Teacher_Clave-Direction_Classification	0.585185	2.711	0.800000
Fitness_Club_c	0.788591	0.513	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.543750	0.640	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.665	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.148	0.799831
GesturePhaseSegmentationProcessed	0.613165	3.310	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.150	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.692	0.800000
INNHotelsGroup	0.862164	16.011	0.800000
Indian_pines	0.904319	11.969	0.799978
JapaneseVowels	0.991470	2.475	0.799920
KDDCup09_upselling	0.742690	2.106	0.799922
MIC	0.887879	1.399	0.799879
MagicTelescope	0.874080	5.089	0.800000
Marketing_Campaign	0.895089	0.809	0.800000
Mobile_Price_Classification	0.925000	0.693	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.573	0.799824
PhishingWebsites	0.964722	3.498	0.800000
PieChart3	0.875000	0.626	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.420	0.799479
PizzaCutter3	0.880383	0.653	0.799616
Pumpkin_Seeds	0.876000	0.688	0.800000
QSAR_biodegradation	0.876777	0.663	0.799810
SDSS17	0.969400	97.623	0.800000
Satellite	0.992157	1.786	0.800000
Telecom_Churn_Dataset	0.934033	0.932	0.799880
UJI_Pen_Characters	0.476190	3.029	0.799853
Water_Quality_and_Potability	0.641768	0.790	0.799756
Wilt	0.990674	0.764	0.799834
abalone	0.633971	0.935	0.799856
ada	0.846988	1.654	0.799855
ada_agnostic	0.829135	1.836	0.799868
ada_prior	0.842458	1.105	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.547	0.800000
allbp	0.974834	1.236	0.799841
allrep	0.973510	1.203	0.799841
analcatdata_authorship	0.988166	0.736	0.799049
artificial-characters	0.681996	2.174	0.799961
autoUniv-au4-2500	0.530000	1.815	0.800000
autoUniv-au7-1100	0.354545	0.541	0.800000
bank	0.895389	23.423	0.799982
banknote_authentication	0.549091	0.386	0.799563
baseball	0.947761	0.540	0.800000
car-evaluation	0.722543	0.657	0.799769
churn	0.937000	1.352	0.800000
cmc	0.583051	0.523	0.799728
company_bankruptcy_prediction	0.969941	4.241	0.799971
contraceptive_method_choice	0.603390	0.635	0.799728
credit	0.776548	4.362	0.799988
default_of_credit_card_clients	0.820833	12.639	0.800000
delta_ailerons	0.946003	1.033	0.799972
dis	0.984106	1.206	0.799841
dna	0.907524	3.552	0.799749
drug_consumption	0.403183	0.582	0.799894
dry_bean_dataset	0.928388	3.699	0.799941
eeg-eye-state	0.940254	3.972	0.800000
electricity	0.806466	21.783	0.799987
estimation_of_obesity_levels	0.966903	0.781	0.799621
eye_movements	0.566728	3.388	0.799927
eye_movements_bin	0.595926	2.051	0.799947
first-order-theorem-proving	0.611928	2.619	0.799935
gas-drift	0.994608	11.507	0.800000
gina_agnostic	0.711816	23.082	0.799885
golf_play_dataset_extended	0.917808	0.473	0.800000
heloc	0.721500	2.830	0.800000
house_16H	0.879540	3.660	0.799970
htru	0.979050	4.557	0.799978
ibm-employee-performance	0.996599	0.781	0.800000
in_vehicle_coupon_recommendation	0.678853	3.343	0.800729
internet_firewall	0.801709	41.895	0.799991
jm1	0.815342	2.962	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.750669	20.970	0.799996
kdd_ipums_la_97-small	0.848748	1.394	0.799923
kr-vs-k	0.591946	28.629	0.799971
kropt	0.596757	28.915	0.799971
led24	0.682813	1.035	0.800000
led7	0.732812	0.759	0.800000
