dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	6.855	0.799845
Amazon_employee_access	0.942173	14.945	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.694	0.799980
BNG(breast-w)	0.980569	21.645	0.799980
BNG(cmc)	0.563743	36.573	0.799986
BNG(tic-tac-toe)	0.751334	21.662	0.799980
Bank_Customer_Churn_Dataset	0.851500	6.677	0.800000
Basketball_c	0.679104	4.931	0.800000
Cardiovascular-Disease-dataset	0.723500	49.969	0.800000
Click_prediction_small	0.831414	6.469	0.799990
Credit_c	0.676510	42.397	0.801311
Customer_Personality_Analysis	0.899554	0.997	0.800000
Diabetic_Retinopathy_Debrecen	0.705628	0.754	0.799305
E-CommereShippingData	0.641364	2.661	0.799982
Employee	0.836735	1.157	0.799914
FICO-HELOC-cleaned	0.736203	3.153	0.799919
Firm-Teacher_Clave-Direction_Classification	0.701389	2.712	0.800000
Fitness_Club_c	0.795302	0.519	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.665	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.512500	0.672	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.194	0.799831
GesturePhaseSegmentationProcessed	0.541772	3.299	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.140	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.724	0.800000
INNHotelsGroup	0.828532	16.258	0.800000
Indian_pines	0.807545	11.905	0.799978
JapaneseVowels	0.982439	2.515	0.799920
KDDCup09_upselling	0.740741	2.137	0.799922
MIC	0.909091	1.415	0.799879
MagicTelescope	0.869874	5.097	0.800000
Marketing_Campaign	0.890625	0.789	0.800000
Mobile_Price_Classification	0.645000	0.713	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.613	0.799824
PhishingWebsites	0.935776	3.515	0.800000
PieChart3	0.875000	0.676	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.460	0.799479
