dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.529	0.799845
Amazon_employee_access	0.942173	14.085	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	4.980	0.799980
BNG(breast-w)	0.984760	20.969	0.799980
BNG(cmc)	0.567722	35.396	0.799986
BNG(tic-tac-toe)	0.782322	20.565	0.799980
Bank_Customer_Churn_Dataset	0.858000	6.269	0.800000
Basketball_c	0.686567	4.215	0.800000
Cardiovascular-Disease-dataset	0.728714	49.833	0.800000
Click_prediction_small	0.831539	6.420	0.799990
Credit_c	0.700000	42.331	0.801311
Customer_Personality_Analysis	0.892857	0.978	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.736	0.799305
E-CommereShippingData	0.670000	2.622	0.799982
Employee	0.843179	1.165	0.799914
FICO-HELOC-cleaned	0.742785	3.126	0.799919
Firm-Teacher_Clave-Direction_Classification	0.734259	2.782	0.800000
Fitness_Club_c	0.791946	0.472	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.645	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.145	0.799831
GesturePhaseSegmentationProcessed	0.614177	3.316	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.167	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.791	0.800000
INNHotelsGroup	0.859959	16.131	0.800000
Indian_pines	0.927829	11.833	0.799978
JapaneseVowels	0.994982	2.519	0.799920
KDDCup09_upselling	0.769006	2.114	0.799922
MIC	0.900000	1.387	0.799879
MagicTelescope	0.876972	5.121	0.800000
Marketing_Campaign	0.890625	0.813	0.800000
Mobile_Price_Classification	0.937500	0.737	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.630	0.799824
PhishingWebsites	0.962913	3.520	0.800000
PieChart3	0.875000	0.679	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.432	0.799479
PizzaCutter3	0.875598	0.689	0.799616
Pumpkin_Seeds	0.882000	0.683	0.800000
QSAR_biodegradation	0.886256	0.658	0.799810
SDSS17	0.971000	98.075	0.800000
Satellite	0.992157	1.825	0.800000
Telecom_Churn_Dataset	0.938531	0.950	0.799880
UJI_Pen_Characters	0.494505	3.108	0.799853
Water_Quality_and_Potability	0.644817	0.780	0.799756
Wilt	0.990674	0.884	0.799834
abalone	0.633971	0.922	0.799856
ada	0.844578	1.745	0.799855
ada_agnostic	0.832421	1.879	0.799868
ada_prior	0.837989	1.123	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.543	0.800000
allbp	0.976159	1.313	0.799841
allrep	0.972185	1.207	0.799841
analcatdata_authorship	0.982249	0.725	0.799049
artificial-characters	0.682485	2.165	0.799961
autoUniv-au4-2500	0.472000	1.963	0.800000
autoUniv-au7-1100	0.363636	0.603	0.800000
bank	0.896384	23.605	0.799982
banknote_authentication	0.552727	0.383	0.799563
baseball	0.951493	0.598	0.800000
car-evaluation	0.716763	0.637	0.799769
churn	0.930000	1.339	0.800000
cmc	0.562712	0.506	0.799728
company_bankruptcy_prediction	0.970674	4.317	0.799971
contraceptive_method_choice	0.596610	0.633	0.799728
credit	0.777146	4.449	0.799988
default_of_credit_card_clients	0.823333	12.691	0.800000
delta_ailerons	0.948107	1.036	0.799972
dis	0.984106	1.193	0.799841
dna	0.942006	3.540	0.799749
drug_consumption	0.403183	0.579	0.799894
dry_bean_dataset	0.928388	3.737	0.799941
eeg-eye-state	0.947263	3.983	0.800000
electricity	0.811541	21.765	0.799987
estimation_of_obesity_levels	0.983452	0.933	0.799621
eye_movements	0.561700	3.408	0.799927
eye_movements_bin	0.599212	2.038	0.799947
first-order-theorem-proving	0.597222	2.617	0.799935
gas-drift	0.994249	11.481	0.800000
gina_agnostic	0.772334	23.200	0.799885
golf_play_dataset_extended	0.917808	0.494	0.800000
heloc	0.717500	2.845	0.800000
house_16H	0.884359	3.701	0.799970
htru	0.978771	4.584	0.799978
ibm-employee-performance	0.996599	0.838	0.800000
in_vehicle_coupon_recommendation	0.671791	3.343	0.800729
internet_firewall	0.803922	41.837	0.799991
jm1	0.813505	3.034	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.819612	21.197	0.799996
kdd_ipums_la_97-small	0.855491	1.389	0.799923
kr-vs-k	0.587847	28.794	0.799971
kropt	0.591055	28.321	0.799971
led24	0.714063	1.056	0.800000
led7	0.726562	0.751	0.800000
letter	0.962250	19.842	0.800000
mammography	0.988377	1.843	0.799964
maternal_health_risk	0.802956	0.456	0.799803
mfeat-factors	0.972500	2.800	0.800000
mfeat-fourier	0.877500	1.276	0.800000
mfeat-karhunen	0.965000	1.306	0.800000
mfeat-morphological	0.757500	0.643	0.800000
mfeat-pixel	0.952500	3.117	0.800000
mfeat-zernike	0.812500	0.964	0.800000
mice_protein_expression	1.000000	1.016	0.800000
microaggregation2	0.618000	6.505	0.800000
mobile_c36_oversampling	0.965321	20.631	0.800000
mozilla4	0.922161	1.874	0.800000
naticusdroid+android+permissions+dataset	0.962843	20.487	0.799980
national-longitudinal-survey-binary	0.992872	1.334	0.799919
okcupid_stem	0.732384	9.346	0.799978
one-hundred-plants-margin	0.809375	4.707	0.800000
one-hundred-plants-shape	0.734375	4.729	0.800000
one-hundred-plants-texture	0.862500	4.708	0.799875
optdigits	0.991993	2.626	0.800000
ozone-level-8hr	0.954635	1.460	0.799921
page-blocks	0.976256	1.210	0.799927
pendigits	0.995452	2.814	0.799945
phoneme	0.872340	0.813	0.799963
pol	0.972236	2.991	0.799940
predict_students_dropout_and_academic_success	0.776271	1.563	0.799955
qsar	0.905213	0.671	0.800000
rice_cammeo_and_osmancik	0.929134	0.797	0.800000
ringnorm	0.979054	2.032	0.800000
satimage	0.923795	2.202	0.800000
segment	0.932900	0.704	0.800000
seismic+bumps	0.930368	0.816	0.799923
shuttle	0.999224	34.193	0.800000
spambase	0.945711	2.096	0.799826
splice	0.896552	1.621	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.719	0.800000
statlog	0.750000	0.625	0.800000
steel_plates_faults	0.776350	0.777	0.799588
sylvine	0.937561	1.397	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.396	0.799971
telco-customer-churn	0.801987	1.818	0.799943
texture	0.998182	6.552	0.800000
thyroid	0.987500	1.951	0.800000
thyroid-ann	0.984106	1.084	0.799841
thyroid-dis	0.696429	0.949	0.800000
turiye_student_evaluation	0.492268	1.898	0.800000
twonorm	0.979730	1.978	0.800000
vehicle	0.841176	0.494	0.799054
wall-robot-navigation	0.956960	1.541	0.799853
water_quality	0.900625	2.013	0.799900
waveform-5000	0.861000	1.855	0.800000
waveform_database_generator_version_1	0.864000	1.374	0.800000
website_phishing	0.900369	0.527	0.799704
wine-quality-red	0.575000	0.516	0.799875
wine-quality-white	0.598980	1.101	0.799918
yeast	0.599327	0.524	0.799865
