dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.416988	4.876	0.799845
Amazon_employee_access	0.942173	12.290	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	3.903	0.799980
BNG(breast-w)	0.986030	19.723	0.799980
BNG(cmc)	0.570976	34.291	0.799986
BNG(tic-tac-toe)	0.782449	19.522	0.799980
Bank_Customer_Churn_Dataset	0.867500	4.879	0.800000
Basketball_c	0.697761	3.270	0.800000
Cardiovascular-Disease-dataset	0.729571	49.848	0.800000
Click_prediction_small	0.831539	6.470	0.799990
Credit_c	0.707031	42.348	0.801311
Customer_Personality_Analysis	0.897321	0.949	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.709	0.799305
E-CommereShippingData	0.670909	2.613	0.799982
Employee	0.844253	1.146	0.799914
FICO-HELOC-cleaned	0.739241	3.099	0.799919
Firm-Teacher_Clave-Direction_Classification	0.759259	2.720	0.800000
Fitness_Club_c	0.788591	0.486	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.578125	0.629	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.613	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.150	0.799831
GesturePhaseSegmentationProcessed	0.627342	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.125	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.675	0.800000
INNHotelsGroup	0.862026	16.249	0.800000
Indian_pines	0.924549	11.947	0.799978
JapaneseVowels	0.994982	2.517	0.799920
KDDCup09_upselling	0.778752	2.092	0.799922
MIC	0.893939	1.362	0.799879
MagicTelescope	0.874869	5.136	0.800000
Marketing_Campaign	0.897321	0.790	0.800000
Mobile_Price_Classification	0.962500	0.687	0.800000
National_Health_and_Nutrition_Health_Survey	0.826754	0.549	0.799824
PhishingWebsites	0.963817	3.525	0.800000
PieChart3	0.879630	0.632	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.411	0.799479
PizzaCutter3	0.880383	0.758	0.799616
Pumpkin_Seeds	0.882000	0.694	0.800000
QSAR_biodegradation	0.872038	0.627	0.799810
SDSS17	0.972600	98.968	0.800000
Satellite	0.993137	1.739	0.800000
Telecom_Churn_Dataset	0.943028	0.931	0.799880
UJI_Pen_Characters	0.476190	2.964	0.799853
Water_Quality_and_Potability	0.644817	0.746	0.799756
Wilt	0.990674	0.759	0.799834
abalone	0.633971	0.917	0.799856
ada	0.850602	1.673	0.799855
ada_agnostic	0.832421	1.814	0.799868
ada_prior	0.832402	1.100	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.514	0.800000
allbp	0.974834	1.217	0.799841
allrep	0.973510	1.199	0.799841
analcatdata_authorship	1.000000	0.708	0.799049
artificial-characters	0.701566	2.177	0.799961
autoUniv-au4-2500	0.484000	1.888	0.800000
