dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.303	0.799845	0.003	0.222	2.081	2.306
Amazon_employee_access	0.942173	10.197	0.799994	0.004	0.139	10.058	10.200
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.010	0.799980	0.003	0.033	0.977	1.013
BNG(breast-w)	0.986030	16.443	0.799980	0.004	0.247	16.197	16.447
BNG(cmc)	0.573237	31.647	0.799986	0.004	0.303	31.344	31.651
BNG(tic-tac-toe)	0.787275	16.861	0.799980	0.004	0.236	16.625	16.865
Bank_Customer_Churn_Dataset	0.870000	2.001	0.800000	0.003	0.071	1.930	2.004
Basketball_c	0.712687	0.246	0.800000	0.003	0.032	0.214	0.249
Cardiovascular-Disease-dataset	0.730500	50.124	0.800000	0.005	0.393	49.731	50.130
Click_prediction_small	0.832290	5.898	0.799990	0.003	0.074	5.823	5.900
Credit_c	0.705707	42.285	0.801311	0.006	0.788	41.497	42.291
Customer_Personality_Analysis	0.892857	0.493	0.800000	0.002	0.047	0.445	0.495
Diabetic_Retinopathy_Debrecen	0.761905	0.262	0.799305	0.002	0.030	0.232	0.265
E-CommereShippingData	0.673182	2.155	0.799982	0.003	0.066	2.088	2.157
Employee	0.849624	0.708	0.799914	0.002	0.026	0.682	0.710
FICO-HELOC-cleaned	0.744304	2.584	0.799919	0.003	0.136	2.448	2.587
Firm-Teacher_Clave-Direction_Classification	0.762037	2.388	0.800000	0.003	0.099	2.289	2.391
Fitness_Club_c	0.802013	0.184	0.799596	0.002	0.013	0.171	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.643750	0.334	0.800000	0.002	0.035	0.299	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.336	0.800000	0.003	0.037	0.299	0.339
Gender_Gap_in_Spanish_WP	0.598947	0.845	0.799831	0.002	0.036	0.809	0.847
GesturePhaseSegmentationProcessed	0.653671	3.000	0.799959	0.003	0.175	2.825	3.004
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	1.809	0.797432	0.003	0.061	1.748	1.812
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.409	0.800000	0.002	0.051	0.358	0.412
INNHotelsGroup	0.869194	15.821	0.800000	0.004	0.299	15.522	15.824
Indian_pines	0.928376	11.434	0.799978	0.007	0.992	10.442	11.441
JapaneseVowels	0.995484	2.197	0.799920	0.003	0.086	2.111	2.200
KDDCup09_upselling	0.780702	1.810	0.799922	0.003	0.150	1.660	1.813
MIC	0.906061	1.072	0.799879	0.003	0.163	0.909	1.075
MagicTelescope	0.876709	4.726	0.800000	0.003	0.110	4.616	4.729
Marketing_Campaign	0.883929	0.505	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.975000	0.409	0.800000	0.002	0.037	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.831140	0.292	0.799824	0.002	0.019	0.273	0.294
PhishingWebsites	0.965626	3.196	0.800000	0.003	0.145	3.051	3.200
PieChart3	0.875000	0.355	0.799443	0.002	0.057	0.298	0.357
Pima_Indians_Diabetes_Database	0.753247	0.137	0.799479	0.002	0.014	0.123	0.139
PizzaCutter3	0.880383	0.348	0.799617	0.002	0.054	0.294	0.350
Pumpkin_Seeds	0.878000	0.399	0.800000	0.002	0.027	0.373	0.402
QSAR_biodegradation	0.872038	0.376	0.799810	0.003	0.061	0.315	0.379
SDSS17	0.972200	100.048	0.800000	0.006	0.718	99.330	100.054
Satellite	0.993137	1.476	0.800000	0.004	0.104	1.371	1.480
