dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.378	0.799845	0.003	0.205	2.173	2.381
Amazon_employee_access	0.942173	10.094	0.799994	0.004	0.138	9.957	10.099
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.021	0.799980	0.002	0.044	0.978	1.024
BNG(breast-w)	0.985903	16.717	0.799980	0.004	0.238	16.480	16.721
BNG(cmc)	0.568987	31.902	0.799986	0.005	0.336	31.566	31.907
BNG(tic-tac-toe)	0.771781	16.806	0.799980	0.004	0.239	16.567	16.811
Bank_Customer_Churn_Dataset	0.863500	1.993	0.800000	0.003	0.075	1.919	1.996
Basketball_c	0.701493	0.248	0.800000	0.002	0.034	0.214	0.250
Cardiovascular-Disease-dataset	0.728786	49.480	0.800000	0.005	0.394	49.086	49.486
Click_prediction_small	0.831539	5.887	0.799990	0.003	0.076	5.811	5.890
Credit_c	0.702399	41.866	0.801311	0.006	0.803	41.063	41.871
Customer_Personality_Analysis	0.892857	0.493	0.800000	0.002	0.045	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.770563	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.666818	2.131	0.799982	0.004	0.060	2.071	2.135
Employee	0.845328	0.703	0.799914	0.003	0.024	0.679	0.706
FICO-HELOC-cleaned	0.736709	2.557	0.799919	0.003	0.124	2.433	2.560
Firm-Teacher_Clave-Direction_Classification	0.678704	2.384	0.800000	0.003	0.101	2.284	2.387
Fitness_Club_c	0.788591	0.185	0.799596	0.003	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.332	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.625000	0.337	0.800000	0.002	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.586316	0.847	0.799831	0.003	0.037	0.809	0.849
GesturePhaseSegmentationProcessed	0.605063	2.978	0.799959	0.003	0.167	2.811	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.807	0.797432	0.002	0.058	1.749	1.809
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.410	0.800000	0.002	0.052	0.358	0.413
INNHotelsGroup	0.858305	15.608	0.800000	0.004	0.306	15.302	15.612
Indian_pines	0.897758	11.504	0.799978	0.007	0.953	10.551	11.511
JapaneseVowels	0.992975	2.178	0.799920	0.002	0.079	2.099	2.181
KDDCup09_upselling	0.759259	1.796	0.799922	0.003	0.138	1.657	1.799
MIC	0.918182	1.067	0.799879	0.003	0.158	0.909	1.070
MagicTelescope	0.874869	4.801	0.800000	0.003	0.111	4.691	4.804
Marketing_Campaign	0.897321	0.509	0.800000	0.002	0.049	0.460	0.512
Mobile_Price_Classification	0.937500	0.417	0.800000	0.002	0.038	0.379	0.419
National_Health_and_Nutrition_Health_Survey	0.835526	0.292	0.799824	0.002	0.019	0.273	0.294
PhishingWebsites	0.963365	3.187	0.800000	0.003	0.147	3.040	3.191
PieChart3	0.875000	0.360	0.799443	0.002	0.056	0.305	0.363
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.053	0.297	0.353
Pumpkin_Seeds	0.872000	0.401	0.800000	0.002	0.026	0.376	0.403
QSAR_biodegradation	0.872038	0.377	0.799810	0.002	0.061	0.316	0.380
SDSS17	0.971100	99.779	0.800000	0.006	0.679	99.100	99.785
Satellite	0.993137	1.476	0.800000	0.003	0.106	1.370	1.478
Telecom_Churn_Dataset	0.940030	0.651	0.799880	0.002	0.040	0.611	0.653
UJI_Pen_Characters	0.490842	2.546	0.799853	0.002	0.119	2.427	2.548
Water_Quality_and_Potability	0.643293	0.490	0.799756	0.003	0.022	0.467	0.492
Wilt	0.992746	0.476	0.799834	0.002	0.019	0.458	0.478
abalone	0.630383	0.637	0.799856	0.002	0.026	0.611	0.639
ada	0.848193	1.380	0.799855	0.003	0.101	1.279	1.384
ada_agnostic	0.837897	1.524	0.799868	0.003	0.105	1.418	1.526
ada_prior	0.842458	0.817	0.799955	0.002	0.038	0.778	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.255	0.800000	0.002	0.016	0.239	0.258
allbp	0.974834	0.916	0.799841	0.002	0.058	0.858	0.918
allrep	0.972185	0.913	0.799841	0.002	0.058	0.855	0.915
analcatdata_authorship	0.994083	0.452	0.799049	0.002	0.095	0.358	0.454
artificial-characters	0.672211	1.892	0.799961	0.004	0.046	1.846	1.895
autoUniv-au4-2500	0.504000	1.517	0.800000	0.003	0.190	1.327	1.520
autoUniv-au7-1100	0.368182	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.895499	22.965	0.799982	0.008	0.381	22.584	22.973
banknote_authentication	0.549091	0.097	0.799563	0.002	0.010	0.087	0.099
baseball	0.955224	0.264	0.800000	0.003	0.027	0.237	0.267
car-evaluation	0.890173	0.364	0.799769	0.002	0.036	0.328	0.366
churn	0.936000	1.071	0.800000	0.003	0.061	1.010	1.074
cmc	0.569492	0.231	0.799728	0.002	0.017	0.214	0.233
company_bankruptcy_prediction	0.973607	3.944	0.799971	0.004	0.319	3.625	3.948
contraceptive_method_choice	0.613559	0.232	0.799728	0.002	0.017	0.215	0.234
credit	0.777745	3.940	0.799988	0.003	0.093	3.847	3.943
default_of_credit_card_clients	0.823333	12.330	0.800000	0.004	0.383	11.947	12.334
delta_ailerons	0.947405	0.760	0.799972	0.003	0.025	0.735	0.762
dis	0.984106	0.923	0.799841	0.003	0.062	0.861	0.926
dna	0.918495	3.259	0.799749	0.004	0.357	2.901	3.263
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.284	0.309
dry_bean_dataset	0.929122	3.325	0.799941	0.003	0.122	3.204	3.328
eeg-eye-state	0.954940	3.731	0.800000	0.003	0.130	3.601	3.734
electricity	0.807900	21.505	0.799987	0.004	0.255	21.249	21.509
estimation_of_obesity_levels	0.983452	0.393	0.799621	0.002	0.030	0.364	0.395
eye_movements	0.571298	3.020	0.799927	0.004	0.166	2.854	3.025
eye_movements_bin	0.583443	1.768	0.799947	0.003	0.098	1.669	1.770
first-order-theorem-proving	0.611111	2.234	0.799935	0.003	0.175	2.059	2.237
gas-drift	0.995327	11.180	0.800000	0.006	1.002	10.178	11.186
gina_agnostic	0.795389	22.846	0.799885	0.011	2.267	20.579	22.857
golf_play_dataset_extended	0.917808	0.192	0.800000	0.002	0.016	0.176	0.194
heloc	0.721500	2.572	0.800000	0.003	0.125	2.447	2.575
