dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.495	0.799845	0.003	0.211	2.285	2.499
Amazon_employee_access	0.942173	10.366	0.799994	0.003	0.150	10.216	10.370
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.012	0.799980	0.002	0.031	0.982	1.015
BNG(breast-w)	0.985903	16.569	0.799980	0.004	0.242	16.327	16.573
BNG(cmc)	0.574231	30.931	0.799986	0.005	0.312	30.619	30.936
BNG(tic-tac-toe)	0.795403	16.593	0.799980	0.004	0.239	16.354	16.597
Bank_Customer_Churn_Dataset	0.870500	2.005	0.800000	0.003	0.073	1.932	2.008
Basketball_c	0.705224	0.237	0.800000	0.003	0.030	0.207	0.240
Cardiovascular-Disease-dataset	0.731929	50.417	0.800000	0.005	0.390	50.027	50.423
Click_prediction_small	0.831915	6.027	0.799990	0.005	0.075	5.952	6.032
Credit_c	0.707031	42.025	0.801311	0.006	0.794	41.231	42.031
Customer_Personality_Analysis	0.895089	0.493	0.800000	0.003	0.046	0.447	0.496
Diabetic_Retinopathy_Debrecen	0.761905	0.265	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.675000	2.116	0.799982	0.003	0.062	2.053	2.119
Employee	0.851772	0.711	0.799914	0.003	0.025	0.686	0.713
FICO-HELOC-cleaned	0.742278	2.553	0.799919	0.004	0.127	2.426	2.557
Firm-Teacher_Clave-Direction_Classification	0.698148	2.408	0.800000	0.003	0.098	2.310	2.411
Fitness_Club_c	0.802013	0.183	0.799596	0.002	0.013	0.170	0.185
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.646875	0.332	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.335	0.800000	0.002	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.592632	0.840	0.799831	0.002	0.035	0.805	0.843
GesturePhaseSegmentationProcessed	0.610127	2.976	0.799959	0.003	0.173	2.803	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.816	0.797432	0.003	0.058	1.758	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.410	0.800000	0.013	0.053	0.358	0.423
INNHotelsGroup	0.863542	16.042	0.800000	0.004	0.326	15.716	16.047
Indian_pines	0.935484	11.261	0.799978	0.007	0.956	10.305	11.268
JapaneseVowels	0.994481	2.163	0.799920	0.003	0.078	2.085	2.166
KDDCup09_upselling	0.779727	1.794	0.799922	0.003	0.139	1.654	1.797
MIC	0.906061	1.066	0.799879	0.003	0.157	0.909	1.069
MagicTelescope	0.876709	4.761	0.800000	0.003	0.110	4.652	4.765
Marketing_Campaign	0.892857	0.507	0.800000	0.002	0.049	0.459	0.510
Mobile_Price_Classification	0.965000	0.412	0.800000	0.002	0.038	0.373	0.414
National_Health_and_Nutrition_Health_Survey	0.833333	0.294	0.799824	0.002	0.018	0.275	0.296
PhishingWebsites	0.967888	3.172	0.800000	0.003	0.147	3.025	3.175
PieChart3	0.875000	0.355	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.003	0.013	0.129	0.145
PizzaCutter3	0.880383	0.349	0.799617	0.003	0.053	0.296	0.351
Pumpkin_Seeds	0.876000	0.398	0.800000	0.002	0.025	0.373	0.401
QSAR_biodegradation	0.876777	0.376	0.799810	0.003	0.060	0.315	0.378
SDSS17	0.972150	98.615	0.800000	0.005	0.671	97.944	98.620
Satellite	0.993137	1.482	0.800000	0.003	0.105	1.376	1.485
Telecom_Churn_Dataset	0.949025	0.651	0.799880	0.003	0.041	0.611	0.654
UJI_Pen_Characters	0.490842	2.626	0.799853	0.006	0.118	2.508	2.632
Water_Quality_and_Potability	0.643293	0.494	0.799756	0.002	0.022	0.472	0.496
Wilt	0.989637	0.478	0.799834	0.002	0.019	0.459	0.480
abalone	0.635167	0.639	0.799856	0.003	0.026	0.613	0.641
ada	0.842169	1.380	0.799855	0.003	0.101	1.279	1.383
ada_agnostic	0.824754	1.533	0.799868	0.003	0.108	1.425	1.536
ada_prior	0.839106	0.818	0.799955	0.003	0.038	0.781	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.255	0.800000	0.002	0.016	0.238	0.257
allbp	0.976159	0.915	0.799841	0.003	0.057	0.858	0.918
allrep	0.973510	0.918	0.799841	0.003	0.058	0.860	0.921
analcatdata_authorship	0.988166	0.455	0.799049	0.002	0.095	0.360	0.458
artificial-characters	0.696184	1.889	0.799961	0.003	0.046	1.842	1.892
autoUniv-au4-2500	0.504000	1.519	0.800000	0.003	0.188	1.331	1.523
autoUniv-au7-1100	0.386364	0.202	0.800000	0.002	0.019	0.182	0.204
bank	0.897822	22.905	0.799982	0.004	0.378	22.527	22.910
banknote_authentication	0.563636	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.947761	0.269	0.800000	0.003	0.028	0.240	0.272
car-evaluation	0.878613	0.370	0.799769	0.003	0.037	0.333	0.372
churn	0.943000	1.082	0.800000	0.003	0.068	1.014	1.085
cmc	0.583051	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.968475	3.945	0.799971	0.004	0.320	3.625	3.949
contraceptive_method_choice	0.623729	0.234	0.799728	0.002	0.017	0.216	0.236
credit	0.773856	4.014	0.799988	0.003	0.101	3.912	4.017
default_of_credit_card_clients	0.824000	12.343	0.800000	0.004	0.389	11.954	12.347
delta_ailerons	0.947405	0.761	0.799972	0.003	0.026	0.735	0.764
dis	0.986755	0.921	0.799841	0.003	0.060	0.861	0.923
dna	0.943574	3.260	0.799749	0.004	0.360	2.900	3.265
drug_consumption	0.403183	0.310	0.799894	0.002	0.024	0.287	0.313
dry_bean_dataset	0.928388	3.358	0.799941	0.003	0.129	3.229	3.361
eeg-eye-state	0.953605	3.641	0.800000	0.004	0.121	3.519	3.644
electricity	0.816396	21.493	0.799987	0.004	0.253	21.240	21.498
estimation_of_obesity_levels	0.973995	0.398	0.799621	0.002	0.032	0.366	0.400
eye_movements	0.579068	3.050	0.799927	0.003	0.179	2.870	3.053
eye_movements_bin	0.596583	1.749	0.799947	0.003	0.095	1.654	1.752
first-order-theorem-proving	0.610294	2.217	0.799935	0.004	0.170	2.048	2.222
gas-drift	0.994968	11.288	0.800000	0.007	1.093	10.195	11.295
gina_agnostic	0.831412	23.272	0.799885	0.011	2.292	20.980	23.283
golf_play_dataset_extended	0.931507	0.190	0.800000	0.002	0.015	0.175	0.193
heloc	0.720500	2.544	0.800000	0.003	0.115	2.429	2.547
house_16H	0.881764	3.298	0.799970	0.003	0.119	3.179	3.301
htru	0.979330	4.289	0.799978	0.004	0.080	4.209	4.293
ibm-employee-performance	1.000000	0.400	0.800000	0.002	0.050	0.350	0.402
in_vehicle_coupon_recommendation	0.705858	3.045	0.800729	0.003	0.130	2.915	3.048
internet_firewall	0.911955	42.475	0.799991	0.004	0.172	42.303	42.479
jm1	0.813964	2.676	0.800000	0.003	0.117	2.559	2.680
jungle_chess_2pcs_raw_endgame_complete	0.852633	20.951	0.799996	0.004	0.184	20.768	20.955
kdd_ipums_la_97-small	0.869942	1.117	0.799923	0.003	0.066	1.051	1.120
kr-vs-k	0.618496	26.177	0.799971	0.003	0.129	26.048	26.180
kropt	0.618852	27.712	0.799971	0.003	0.123	27.589	27.715
led24	0.734375	0.721	0.800000	0.003	0.055	0.666	0.724
led7	0.739062	0.451	0.800000	0.003	0.019	0.432	0.454
letter	0.972000	18.031	0.800000	0.004	0.179	17.852	18.035
mammography	0.990165	1.532	0.799964	0.003	0.043	1.490	1.535
maternal_health_risk	0.817734	0.164	0.799803	0.002	0.012	0.152	0.166
mfeat-factors	0.972500	2.504	0.800000	0.004	0.363	2.141	2.508
mfeat-fourier	0.895000	0.989	0.800000	0.004	0.135	0.854	0.992
mfeat-karhunen	0.967500	0.863	0.800000	0.003	0.110	0.753	0.865
mfeat-morphological	0.770000	0.266	0.800000	0.003	0.015	0.251	0.269
mfeat-pixel	0.962500	2.811	0.800000	0.004	0.417	2.393	2.815
