dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	6.990	0.799845
Amazon_employee_access	0.942173	15.169	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.816	0.799980
BNG(breast-w)	0.985649	21.562	0.799980
BNG(cmc)	0.569892	36.438	0.799986
BNG(tic-tac-toe)	0.784227	21.418	0.799980
Bank_Customer_Churn_Dataset	0.870000	6.734	0.800000
Basketball_c	0.701493	4.975	0.800000
Cardiovascular-Disease-dataset	0.729643	49.842	0.800000
Click_prediction_small	0.831790	6.450	0.799990
Credit_c	0.706782	42.405	0.801311
Customer_Personality_Analysis	0.895089	0.956	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.749	0.799305
E-CommereShippingData	0.671364	2.638	0.799982
Employee	0.851772	1.117	0.799914
FICO-HELOC-cleaned	0.742785	3.060	0.799919
Firm-Teacher_Clave-Direction_Classification	0.760648	2.711	0.800000
Fitness_Club_c	0.795302	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.664	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.637500	0.606	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.142	0.799831
GesturePhaseSegmentationProcessed	0.650127	3.285	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	2.117	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.704	0.800000
INNHotelsGroup	0.866713	16.071	0.800000
Indian_pines	0.930563	12.076	0.799978
JapaneseVowels	0.994982	2.531	0.799920
KDDCup09_upselling	0.789474	2.082	0.799922
MIC	0.893939	1.359	0.799879
MagicTelescope	0.876183	5.129	0.800000
Marketing_Campaign	0.883929	0.790	0.800000
Mobile_Price_Classification	0.970000	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.828947	0.554	0.799824
PhishingWebsites	0.966079	3.503	0.800000
PieChart3	0.879630	0.660	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.431	0.799479
PizzaCutter3	0.880383	0.657	0.799616
Pumpkin_Seeds	0.876000	0.669	0.800000
QSAR_biodegradation	0.872038	0.657	0.799810
SDSS17	0.972600	98.081	0.800000
Satellite	0.993137	1.750	0.800000
Telecom_Churn_Dataset	0.947526	0.940	0.799880
UJI_Pen_Characters	0.494505	2.833	0.799853
Water_Quality_and_Potability	0.641768	0.765	0.799756
Wilt	0.991710	0.802	0.799834
abalone	0.642344	0.908	0.799856
ada	0.853012	1.693	0.799855
ada_agnostic	0.834611	1.842	0.799868
ada_prior	0.835754	1.097	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.530	0.800000
allbp	0.976159	1.224	0.799841
allrep	0.974834	1.183	0.799841
analcatdata_authorship	0.988166	0.748	0.799049
artificial-characters	0.694716	2.162	0.799961
autoUniv-au4-2500	0.506000	1.829	0.800000
autoUniv-au7-1100	0.381818	0.476	0.800000
bank	0.900144	23.502	0.799982
banknote_authentication	0.549091	0.369	0.799563
baseball	0.940299	0.541	0.800000
car-evaluation	0.794798	0.626	0.799769
churn	0.931000	1.368	0.800000
cmc	0.583051	0.508	0.799728
company_bankruptcy_prediction	0.971408	4.246	0.799971
contraceptive_method_choice	0.606780	0.634	0.799728
credit	0.776548	4.335	0.799988
default_of_credit_card_clients	0.824000	12.722	0.800000
delta_ailerons	0.947405	1.046	0.799972
dis	0.986755	1.189	0.799841
dna	0.921630	3.558	0.799749
drug_consumption	0.403183	0.587	0.799894
dry_bean_dataset	0.929857	3.690	0.799941
eeg-eye-state	0.953605	3.966	0.800000
electricity	0.819375	21.781	0.799987
estimation_of_obesity_levels	0.976359	0.772	0.799621
eye_movements	0.574040	3.423	0.799927
eye_movements_bin	0.593298	2.046	0.799947
first-order-theorem-proving	0.622549	2.640	0.799935
gas-drift	0.994608	11.485	0.800000
gina_agnostic	0.783862	23.264	0.799885
golf_play_dataset_extended	0.922374	0.487	0.800000
heloc	0.718500	2.834	0.800000
house_16H	0.883988	3.627	0.799970
htru	0.979050	4.561	0.799978
ibm-employee-performance	1.000000	0.764	0.800000
in_vehicle_coupon_recommendation	0.670960	3.354	0.800729
internet_firewall	0.802701	42.030	0.799991
jm1	0.817180	2.971	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.849509	21.145	0.799996
kdd_ipums_la_97-small	0.874759	1.401	0.799923
kr-vs-k	0.593015	26.955	0.799971
kropt	0.596222	29.467	0.799971
led24	0.735938	0.985	0.800000
led7	0.734375	0.726	0.800000
letter	0.972750	18.630	0.800000
mammography	0.990165	1.802	0.799964
maternal_health_risk	0.822660	0.449	0.799803
mfeat-factors	0.977500	2.820	0.800000
mfeat-fourier	0.895000	1.278	0.800000
mfeat-karhunen	0.970000	1.216	0.800000
mfeat-morphological	0.760000	0.562	0.800000
mfeat-pixel	0.962500	3.120	0.800000
mfeat-zernike	0.815000	0.951	0.800000
mice_protein_expression	1.000000	0.965	0.800000
microaggregation2	0.623500	6.475	0.800000
mobile_c36_oversampling	0.973628	20.691	0.800000
mozilla4	0.926986	1.879	0.800000
naticusdroid+android+permissions+dataset	0.964888	20.472	0.799980
national-longitudinal-survey-binary	0.993890	1.250	0.799919
okcupid_stem	0.734258	9.348	0.799978
one-hundred-plants-margin	0.837500	4.496	0.800000
one-hundred-plants-shape	0.762500	4.732	0.800000
one-hundred-plants-texture	0.896875	4.856	0.799875
optdigits	0.989324	2.645	0.800000
ozone-level-8hr	0.948718	1.461	0.799921
page-blocks	0.975342	1.200	0.799927
pendigits	0.995907	2.785	0.799945
phoneme	0.884366	0.817	0.799963
pol	0.975706	2.973	0.799940
predict_students_dropout_and_academic_success	0.775141	1.515	0.799955
qsar	0.909953	0.653	0.800000
rice_cammeo_and_osmancik	0.930446	0.811	0.800000
ringnorm	0.980405	1.989	0.800000
satimage	0.916019	2.182	0.800000
segment	0.930736	0.695	0.800000
seismic+bumps	0.934236	0.802	0.799923
shuttle	0.999310	34.254	0.800000
spambase	0.948969	2.034	0.799826
splice	0.874608	1.600	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.734	0.800000
statlog	0.755000	0.548	0.800000
steel_plates_faults	0.784062	0.757	0.799588
sylvine	0.938537	1.398	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.392	0.799971
telco-customer-churn	0.801987	1.799	0.799943
texture	0.999091	6.524	0.800000
thyroid	0.984722	1.964	0.800000
thyroid-ann	0.988079	1.098	0.799841
thyroid-dis	0.689286	0.942	0.800000
turiye_student_evaluation	0.497423	1.874	0.800000
twonorm	0.977703	1.960	0.800000
vehicle	0.852941	0.511	0.799054
wall-robot-navigation	0.961538	1.527	0.799853
water_quality	0.902500	1.962	0.799900
waveform-5000	0.869000	1.815	0.800000
waveform_database_generator_version_1	0.866000	1.382	0.800000
website_phishing	0.900369	0.498	0.799704
wine-quality-red	0.575000	0.517	0.799875
wine-quality-white	0.624490	1.106	0.799918
yeast	0.619529	0.533	0.799865
