dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	6.501	0.799845
Amazon_employee_access	0.942173	14.298	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.066	0.799980
BNG(breast-w)	0.984633	21.027	0.799980
BNG(cmc)	0.571971	35.668	0.799986
BNG(tic-tac-toe)	0.791212	20.782	0.799980
Bank_Customer_Churn_Dataset	0.865000	6.239	0.800000
Basketball_c	0.697761	4.271	0.800000
Cardiovascular-Disease-dataset	0.730571	49.759	0.800000
Click_prediction_small	0.831539	6.407	0.799990
Credit_c	0.706038	42.107	0.801311
Customer_Personality_Analysis	0.895089	0.977	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.712	0.799305
E-CommereShippingData	0.672727	2.659	0.799982
Employee	0.849624	1.136	0.799914
FICO-HELOC-cleaned	0.745316	3.101	0.799919
Firm-Teacher_Clave-Direction_Classification	0.671296	2.726	0.800000
Fitness_Club_c	0.798658	0.460	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.575000	0.611	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.641	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.164	0.799831
GesturePhaseSegmentationProcessed	0.623797	3.332	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845094	2.224	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.796	0.800000
INNHotelsGroup	0.860372	16.088	0.800000
Indian_pines	0.903773	11.902	0.799978
JapaneseVowels	0.993979	2.468	0.799920
KDDCup09_upselling	0.774854	2.108	0.799922
MIC	0.890909	1.371	0.799879
MagicTelescope	0.876446	5.149	0.800000
Marketing_Campaign	0.899554	0.786	0.800000
Mobile_Price_Classification	0.965000	0.685	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.602	0.799824
PhishingWebsites	0.967888	3.503	0.800000
PieChart3	0.875000	0.632	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.425	0.799479
PizzaCutter3	0.880383	0.636	0.799616
Pumpkin_Seeds	0.874000	0.709	0.800000
QSAR_biodegradation	0.881517	0.635	0.799810
SDSS17	0.970950	98.282	0.800000
Satellite	0.993137	1.771	0.800000
Telecom_Churn_Dataset	0.946027	0.949	0.799880
UJI_Pen_Characters	0.472527	2.817	0.799853
Water_Quality_and_Potability	0.638720	0.773	0.799756
Wilt	0.990674	0.766	0.799834
abalone	0.625598	0.940	0.799856
ada	0.846988	1.670	0.799855
ada_agnostic	0.832421	1.810	0.799868
ada_prior	0.839106	1.109	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.539	0.800000
allbp	0.974834	1.234	0.799841
allrep	0.970861	1.200	0.799841
analcatdata_authorship	0.982249	0.721	0.799049
artificial-characters	0.687378	2.165	0.799961
autoUniv-au4-2500	0.484000	1.836	0.800000
autoUniv-au7-1100	0.368182	0.490	0.800000
bank	0.896163	23.538	0.799982
banknote_authentication	0.549091	0.380	0.799563
baseball	0.944030	0.555	0.800000
car-evaluation	0.806358	0.640	0.799769
churn	0.935000	1.345	0.800000
cmc	0.586441	0.501	0.799728
company_bankruptcy_prediction	0.970674	4.266	0.799971
contraceptive_method_choice	0.620339	0.616	0.799728
credit	0.776249	4.405	0.799988
default_of_credit_card_clients	0.825000	12.697	0.800000
delta_ailerons	0.947405	1.054	0.799972
dis	0.984106	1.187	0.799841
dna	0.938871	3.529	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.928021	3.679	0.799941
eeg-eye-state	0.953271	3.953	0.800000
electricity	0.809445	21.933	0.799987
estimation_of_obesity_levels	0.976359	0.767	0.799621
eye_movements	0.572212	3.420	0.799927
eye_movements_bin	0.597898	2.068	0.799947
first-order-theorem-proving	0.607843	2.568	0.799935
gas-drift	0.994608	11.521	0.800000
gina_agnostic	0.806916	23.216	0.799885
golf_play_dataset_extended	0.931507	0.461	0.800000
heloc	0.721000	2.831	0.800000
house_16H	0.882135	3.618	0.799970
htru	0.979330	4.560	0.799978
ibm-employee-performance	1.000000	0.750	0.800000
in_vehicle_coupon_recommendation	0.670544	3.307	0.800729
internet_firewall	0.914931	41.944	0.799991
jm1	0.816720	2.969	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.825971	21.057	0.799996
kdd_ipums_la_97-small	0.855491	1.387	0.799923
kr-vs-k	0.571810	28.027	0.799971
kropt	0.575909	27.528	0.799971
led24	0.692187	0.997	0.800000
led7	0.737500	0.705	0.800000
letter	0.965000	20.113	0.800000
mammography	0.988824	1.805	0.799964
maternal_health_risk	0.783251	0.431	0.799803
mfeat-factors	0.975000	2.801	0.800000
mfeat-fourier	0.887500	1.263	0.800000
mfeat-karhunen	0.972500	1.266	0.800000
mfeat-morphological	0.760000	0.545	0.800000
mfeat-pixel	0.965000	3.073	0.800000
mfeat-zernike	0.810000	0.963	0.800000
mice_protein_expression	0.995370	0.938	0.800000
microaggregation2	0.618000	6.470	0.800000
mobile_c36_oversampling	0.965321	20.690	0.800000
mozilla4	0.917980	1.893	0.800000
naticusdroid+android+permissions+dataset	0.966081	20.521	0.799980
national-longitudinal-survey-binary	0.994908	1.228	0.799919
okcupid_stem	0.732571	9.295	0.799978
one-hundred-plants-margin	0.809375	4.812	0.800000
one-hundred-plants-shape	0.750000	4.700	0.800000
one-hundred-plants-texture	0.862500	4.755	0.799875
optdigits	0.993772	2.632	0.800000
ozone-level-8hr	0.952663	1.465	0.799921
page-blocks	0.977169	1.184	0.799927
pendigits	0.995452	2.782	0.799945
phoneme	0.879741	0.801	0.799963
pol	0.976698	2.987	0.799940
predict_students_dropout_and_academic_success	0.767232	1.507	0.799955
qsar	0.890995	0.659	0.800000
rice_cammeo_and_osmancik	0.930446	0.805	0.800000
ringnorm	0.976351	1.971	0.800000
satimage	0.919907	2.183	0.800000
segment	0.935065	0.711	0.800000
seismic+bumps	0.932302	0.746	0.799923
shuttle	0.999397	34.666	0.800000
spambase	0.943540	2.041	0.799826
splice	0.866771	1.610	0.800000
sports_articles_for_objectivity_analysis	0.820000	0.726	0.800000
statlog	0.745000	0.541	0.800000
steel_plates_faults	0.776350	0.755	0.799588
sylvine	0.939512	1.403	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.299	0.799971
telco-customer-churn	0.791341	1.814	0.799943
texture	0.998182	6.517	0.800000
thyroid	0.987500	1.972	0.800000
thyroid-ann	0.988079	1.092	0.799841
thyroid-dis	0.691071	0.964	0.800000
turiye_student_evaluation	0.500859	1.868	0.800000
twonorm	0.979730	1.971	0.800000
