dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	7.247	0.799845
Amazon_employee_access	0.942173	14.984	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	6.107	0.799980
BNG(breast-w)	0.984633	21.685	0.799980
BNG(cmc)	0.567450	36.491	0.799986
BNG(tic-tac-toe)	0.798578	21.560	0.799980
Bank_Customer_Churn_Dataset	0.860500	7.013	0.800000
Basketball_c	0.686567	5.323	0.800000
Cardiovascular-Disease-dataset	0.728929	49.583	0.800000
Click_prediction_small	0.831539	6.450	0.799990
Credit_c	0.705211	42.081	0.801311
Customer_Personality_Analysis	0.890625	0.976	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.709	0.799305
E-CommereShippingData	0.668636	2.614	0.799982
Employee	0.843179	1.164	0.799914
FICO-HELOC-cleaned	0.740759	3.110	0.799919
Firm-Teacher_Clave-Direction_Classification	0.717130	2.719	0.800000
Fitness_Club_c	0.791946	0.478	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.651	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.596875	0.620	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.148	0.799831
GesturePhaseSegmentationProcessed	0.623291	3.306	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	2.143	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.735	0.800000
INNHotelsGroup	0.858305	16.091	0.800000
Indian_pines	0.897758	11.972	0.799978
JapaneseVowels	0.990968	2.489	0.799920
KDDCup09_upselling	0.758285	2.086	0.799922
MIC	0.896970	1.382	0.799879
MagicTelescope	0.875394	5.114	0.800000
Marketing_Campaign	0.892857	0.804	0.800000
Mobile_Price_Classification	0.952500	0.693	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.590	0.799824
PhishingWebsites	0.964270	3.502	0.800000
PieChart3	0.875000	0.634	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.468	0.799479
PizzaCutter3	0.880383	0.756	0.799616
Pumpkin_Seeds	0.874000	0.692	0.800000
QSAR_biodegradation	0.876777	0.657	0.799810
SDSS17	0.970500	98.103	0.800000
Satellite	0.993137	1.768	0.800000
Telecom_Churn_Dataset	0.929535	0.943	0.799880
UJI_Pen_Characters	0.490842	3.135	0.799853
Water_Quality_and_Potability	0.638720	0.784	0.799756
Wilt	0.990674	0.797	0.799834
abalone	0.637560	0.909	0.799856
ada	0.844578	1.688	0.799855
ada_agnostic	0.825849	1.895	0.799868
ada_prior	0.839106	1.109	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.555	0.800000
allbp	0.974834	1.294	0.799841
allrep	0.970861	1.210	0.799841
analcatdata_authorship	0.994083	0.725	0.799049
artificial-characters	0.671233	2.186	0.799961
autoUniv-au4-2500	0.510000	1.913	0.800000
autoUniv-au7-1100	0.354545	0.504	0.800000
bank	0.895499	23.534	0.799982
banknote_authentication	0.552727	0.388	0.799563
baseball	0.944030	0.572	0.800000
car-evaluation	0.789017	0.641	0.799769
churn	0.937000	1.344	0.800000
cmc	0.583051	0.502	0.799728
company_bankruptcy_prediction	0.969941	4.264	0.799971
contraceptive_method_choice	0.600000	0.748	0.799728
credit	0.776249	4.396	0.799988
default_of_credit_card_clients	0.826167	12.668	0.800000
delta_ailerons	0.947405	1.054	0.799972
dis	0.984106	1.188	0.799841
dna	0.943574	3.541	0.799749
drug_consumption	0.403183	0.583	0.799894
dry_bean_dataset	0.928755	3.696	0.799941
eeg-eye-state	0.955607	3.972	0.800000
electricity	0.804921	21.903	0.799987
estimation_of_obesity_levels	0.978723	0.777	0.799621
eye_movements	0.563985	3.421	0.799927
eye_movements_bin	0.586071	2.029	0.799947
first-order-theorem-proving	0.608660	2.598	0.799935
gas-drift	0.994608	11.540	0.800000
gina_agnostic	0.757925	23.178	0.799885
golf_play_dataset_extended	0.922374	0.479	0.800000
heloc	0.718000	2.855	0.800000
house_16H	0.880652	3.622	0.799970
htru	0.978771	4.547	0.799978
ibm-employee-performance	0.979592	0.838	0.800000
in_vehicle_coupon_recommendation	0.668052	3.313	0.800729
internet_firewall	0.899214	41.831	0.799991
jm1	0.814424	3.004	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.824297	21.067	0.799996
kdd_ipums_la_97-small	0.851638	1.408	0.799923
kr-vs-k	0.594619	28.498	0.799971
kropt	0.591768	28.071	0.799971
led24	0.682813	1.137	0.800000
led7	0.737500	0.715	0.800000
letter	0.956000	19.024	0.800000
mammography	0.988377	1.818	0.799964
maternal_health_risk	0.793103	0.444	0.799803
mfeat-factors	0.970000	2.822	0.800000
mfeat-fourier	0.877500	1.282	0.800000
mfeat-karhunen	0.970000	1.258	0.800000
mfeat-morphological	0.770000	0.571	0.800000
mfeat-pixel	0.957500	3.103	0.800000
mfeat-zernike	0.815000	0.970	0.800000
mice_protein_expression	1.000000	0.949	0.800000
microaggregation2	0.618000	6.482	0.800000
mobile_c36_oversampling	0.961457	20.712	0.800000
mozilla4	0.918945	1.878	0.800000
naticusdroid+android+permissions+dataset	0.958582	20.511	0.799980
national-longitudinal-survey-binary	0.992872	1.317	0.799919
okcupid_stem	0.732759	9.318	0.799978
one-hundred-plants-margin	0.809375	4.692	0.800000
one-hundred-plants-shape	0.731250	4.691	0.800000
one-hundred-plants-texture	0.859375	4.876	0.799875
optdigits	0.991993	2.662	0.800000
ozone-level-8hr	0.956607	1.461	0.799921
page-blocks	0.974429	1.202	0.799927
pendigits	0.995452	2.814	0.799945
phoneme	0.861240	0.807	0.799963
pol	0.973723	2.987	0.799940
predict_students_dropout_and_academic_success	0.775141	1.516	0.799955
qsar	0.890995	0.660	0.800000
rice_cammeo_and_osmancik	0.930446	0.826	0.800000
ringnorm	0.979730	1.975	0.800000
satimage	0.915241	2.186	0.800000
segment	0.930736	0.709	0.800000
seismic+bumps	0.932302	0.837	0.799923
shuttle	0.999569	34.549	0.800000
spambase	0.947883	2.041	0.799826
splice	0.874608	1.673	0.800000
sports_articles_for_objectivity_analysis	0.865000	0.740	0.800000
statlog	0.750000	0.574	0.800000
steel_plates_faults	0.781491	0.762	0.799588
sylvine	0.938537	1.394	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.481	0.799971
telco-customer-churn	0.792761	1.830	0.799943
texture	0.997273	6.390	0.800000
thyroid	0.988194	1.979	0.800000
thyroid-ann	0.981457	1.104	0.799841
thyroid-dis	0.696429	0.933	0.800000
turiye_student_evaluation	0.496564	1.871	0.800000
twonorm	0.980405	1.977	0.800000
vehicle	0.852941	0.484	0.799054
wall-robot-navigation	0.962454	1.542	0.799853
water_quality	0.906250	1.990	0.799900
waveform-5000	0.857000	1.849	0.800000
waveform_database_generator_version_1	0.862000	1.393	0.800000
website_phishing	0.904059	0.491	0.799704
wine-quality-red	0.575000	0.517	0.799875
wine-quality-white	0.593878	1.099	0.799918
yeast	0.609428	0.515	0.799865
