dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.427	0.799845	0.003	0.230	2.197	2.430
Amazon_employee_access	0.942173	10.350	0.799994	0.004	0.149	10.201	10.353
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.011	0.799980	0.003	0.032	0.979	1.013
BNG(breast-w)	0.985268	16.541	0.799980	0.004	0.238	16.303	16.545
BNG(cmc)	0.572785	31.721	0.799986	0.005	0.304	31.417	31.726
BNG(tic-tac-toe)	0.789053	16.824	0.799980	0.004	0.236	16.588	16.828
Bank_Customer_Churn_Dataset	0.872000	2.001	0.800000	0.003	0.071	1.930	2.004
Basketball_c	0.705224	0.253	0.800000	0.003	0.040	0.214	0.256
Cardiovascular-Disease-dataset	0.729786	50.101	0.800000	0.005	0.392	49.708	50.106
Click_prediction_small	0.831539	5.899	0.799990	0.003	0.075	5.824	5.903
Credit_c	0.704053	42.247	0.801311	0.006	0.793	41.454	42.253
Customer_Personality_Analysis	0.897321	0.492	0.800000	0.002	0.046	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.753247	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.670455	2.108	0.799982	0.003	0.062	2.046	2.111
Employee	0.848550	0.702	0.799914	0.003	0.025	0.677	0.705
FICO-HELOC-cleaned	0.738228	2.546	0.799919	0.004	0.129	2.416	2.549
Firm-Teacher_Clave-Direction_Classification	0.675000	2.387	0.800000	0.003	0.099	2.288	2.390
Fitness_Club_c	0.791946	0.184	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.333	0.800000	0.003	0.034	0.299	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.335	0.800000	0.002	0.036	0.299	0.338
Gender_Gap_in_Spanish_WP	0.589474	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.621266	2.963	0.799959	0.003	0.165	2.798	2.967
HR_Analytics_Job_Change_of_Data_Scientists	0.845094	1.808	0.797432	0.003	0.059	1.748	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.012	0.053	0.356	0.421
INNHotelsGroup	0.863680	16.041	0.800000	0.005	0.326	15.715	16.045
Indian_pines	0.937671	11.500	0.799978	0.008	1.098	10.402	11.508
JapaneseVowels	0.990467	2.162	0.799920	0.004	0.080	2.082	2.166
KDDCup09_upselling	0.782651	1.797	0.799922	0.003	0.146	1.651	1.800
MIC	0.893939	1.071	0.799879	0.003	0.161	0.911	1.075
MagicTelescope	0.875131	4.764	0.800000	0.004	0.111	4.653	4.768
Marketing_Campaign	0.892857	0.506	0.800000	0.003	0.048	0.458	0.509
Mobile_Price_Classification	0.970000	0.412	0.800000	0.002	0.038	0.373	0.414
National_Health_and_Nutrition_Health_Survey	0.837719	0.290	0.799824	0.003	0.019	0.271	0.292
PhishingWebsites	0.971958	3.162	0.800000	0.003	0.148	3.015	3.166
PieChart3	0.875000	0.354	0.799443	0.002	0.055	0.299	0.356
Pima_Indians_Diabetes_Database	0.753247	0.142	0.799479	0.002	0.013	0.129	0.144
PizzaCutter3	0.889952	0.348	0.799617	0.003	0.052	0.296	0.351
Pumpkin_Seeds	0.876000	0.400	0.800000	0.002	0.025	0.374	0.402
QSAR_biodegradation	0.876777	0.375	0.799810	0.002	0.060	0.315	0.377
SDSS17	0.970550	99.501	0.800000	0.005	0.671	98.829	99.506
Satellite	0.993137	1.479	0.800000	0.003	0.108	1.371	1.482
Telecom_Churn_Dataset	0.937031	0.656	0.799880	0.005	0.041	0.615	0.661
UJI_Pen_Characters	0.490842	2.694	0.799853	0.005	0.120	2.574	2.698
Water_Quality_and_Potability	0.632622	0.492	0.799756	0.003	0.023	0.468	0.495
Wilt	0.990674	0.476	0.799834	0.002	0.019	0.457	0.479
abalone	0.633971	0.637	0.799856	0.003	0.027	0.610	0.640
ada	0.845783	1.388	0.799855	0.003	0.103	1.285	1.391
ada_agnostic	0.833516	1.531	0.799868	0.003	0.111	1.420	1.534
ada_prior	0.841341	0.826	0.799955	0.003	0.038	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.256	0.800000	0.003	0.017	0.239	0.259
allbp	0.974834	0.919	0.799841	0.003	0.059	0.861	0.922
allrep	0.974834	0.919	0.799841	0.003	0.058	0.861	0.922
analcatdata_authorship	0.994083	0.457	0.799049	0.003	0.097	0.360	0.460
artificial-characters	0.686399	1.881	0.799961	0.003	0.046	1.834	1.884
autoUniv-au4-2500	0.474000	1.527	0.800000	0.003	0.192	1.334	1.530
autoUniv-au7-1100	0.359091	0.205	0.800000	0.002	0.020	0.185	0.207
bank	0.895389	23.199	0.799982	0.004	0.387	22.812	23.204
banknote_authentication	0.556364	0.100	0.799563	0.002	0.010	0.090	0.102
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.849711	0.370	0.799769	0.003	0.037	0.333	0.373
churn	0.940000	1.082	0.800000	0.003	0.062	1.020	1.085
cmc	0.576271	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969208	3.982	0.799971	0.004	0.342	3.640	3.987
contraceptive_method_choice	0.616949	0.232	0.799728	0.002	0.017	0.215	0.234
credit	0.772659	3.912	0.799988	0.003	0.094	3.818	3.915
default_of_credit_card_clients	0.825500	12.195	0.800000	0.005	0.385	11.810	12.200
delta_ailerons	0.947405	0.766	0.799972	0.003	0.026	0.741	0.770
dis	0.985430	0.925	0.799841	0.003	0.062	0.863	0.928
dna	0.931034	3.272	0.799749	0.004	0.367	2.905	3.276
drug_consumption	0.403183	0.312	0.799894	0.002	0.023	0.289	0.314
dry_bean_dataset	0.928021	3.362	0.799941	0.003	0.130	3.232	3.365
eeg-eye-state	0.956943	3.711	0.800000	0.004	0.120	3.592	3.715
electricity	0.808562	21.290	0.799987	0.004	0.255	21.034	21.294
estimation_of_obesity_levels	0.976359	0.397	0.799621	0.002	0.031	0.366	0.399
eye_movements	0.571755	3.048	0.799927	0.004	0.177	2.871	3.051
eye_movements_bin	0.592641	1.761	0.799947	0.004	0.092	1.669	1.765
first-order-theorem-proving	0.616013	2.226	0.799935	0.003	0.164	2.061	2.229
gas-drift	0.995327	11.270	0.800000	0.007	1.069	10.201	11.277
gina_agnostic	0.827089	23.292	0.799885	0.011	2.286	21.007	23.304
golf_play_dataset_extended	0.926941	0.192	0.800000	0.002	0.016	0.176	0.195
heloc	0.720000	2.542	0.800000	0.004	0.116	2.426	2.546
house_16H	0.881394	3.274	0.799970	0.003	0.121	3.153	3.278
htru	0.979609	4.311	0.799978	0.003	0.080	4.231	4.314
ibm-employee-performance	0.996599	0.405	0.800000	0.003	0.053	0.352	0.408
in_vehicle_coupon_recommendation	0.680100	3.028	0.800729	0.003	0.132	2.896	3.032
internet_firewall	0.917601	42.829	0.799991	0.004	0.169	42.660	42.834
jm1	0.815802	2.697	0.800000	0.003	0.114	2.583	2.700
jungle_chess_2pcs_raw_endgame_complete	0.831325	20.608	0.799996	0.004	0.185	20.424	20.613
kdd_ipums_la_97-small	0.866089	1.115	0.799923	0.003	0.061	1.055	1.118
kr-vs-k	0.601746	28.709	0.799971	0.003	0.138	28.571	28.713
kropt	0.606557	29.086	0.799971	0.004	0.116	28.970	29.090
led24	0.707812	0.722	0.800000	0.003	0.056	0.666	0.724
led7	0.732812	0.452	0.800000	0.003	0.019	0.432	0.454
letter	0.960500	19.660	0.800000	0.004	0.176	19.484	19.663
mammography	0.988377	1.550	0.799964	0.004	0.062	1.488	1.554
maternal_health_risk	0.798030	0.182	0.799803	0.003	0.018	0.165	0.185
mfeat-factors	0.970000	2.527	0.800000	0.005	0.384	2.143	2.532
mfeat-fourier	0.877500	1.028	0.800000	0.004	0.169	0.859	1.032
mfeat-karhunen	0.962500	0.926	0.800000	0.004	0.168	0.758	0.929
mfeat-morphological	0.745000	0.282	0.800000	0.003	0.023	0.259	0.285
mfeat-pixel	0.970000	2.871	0.800000	0.004	0.461	2.410	2.875
mfeat-zernike	0.820000	0.698	0.800000	0.003	0.089	0.609	0.700
mice_protein_expression	1.000000	0.583	0.800000	0.003	0.105	0.478	0.586
microaggregation2	0.622250	6.258	0.800000	0.004	0.183	6.076	6.262
mobile_c36_oversampling	0.960201	20.269	0.800000	0.004	0.203	20.066	20.273
mozilla4	0.923770	1.588	0.800000	0.003	0.045	1.542	1.591
naticusdroid+android+permissions+dataset	0.967104	20.340	0.799980	0.009	0.817	19.522	20.349
national-longitudinal-survey-binary	0.988798	0.946	0.799918	0.003	0.049	0.897	0.949
okcupid_stem	0.731259	8.935	0.799977	0.004	0.177	8.758	8.939
one-hundred-plants-margin	0.828125	3.948	0.800000	0.003	0.115	3.833	3.952
one-hundred-plants-shape	0.750000	3.946	0.800000	0.003	0.114	3.832	3.949
one-hundred-plants-texture	0.903125	4.468	0.799875	0.003	0.113	4.355	4.471
optdigits	0.991103	2.353	0.800000	0.004	0.187	2.165	2.357
ozone-level-8hr	0.952663	1.173	0.799921	0.006	0.135	1.038	1.179
page-blocks	0.977169	0.910	0.799927	0.003	0.035	0.875	0.913
pendigits	0.995452	2.470	0.799945	0.003	0.105	2.365	2.473
phoneme	0.871415	0.528	0.799963	0.002	0.021	0.507	0.531
pol	0.974715	2.737	0.799940	0.004	0.109	2.629	2.741
predict_students_dropout_and_academic_success	0.770621	1.226	0.799955	0.003	0.083	1.143	1.229
qsar	0.914692	0.371	0.800000	0.003	0.059	0.312	0.374
rice_cammeo_and_osmancik	0.930446	0.530	0.800000	0.002	0.022	0.508	0.533
ringnorm	0.979730	1.690	0.800000	0.003	0.084	1.606	1.693
satimage	0.919129	1.908	0.800000	0.003	0.138	1.770	1.912
segment	0.932900	0.432	0.800000	0.003	0.035	0.397	0.434
seismic+bumps	0.934236	0.478	0.799923	0.002	0.034	0.444	0.481
shuttle	0.999397	34.010	0.800000	0.005	0.316	33.694	34.016
spambase	0.951140	1.762	0.799826	0.003	0.133	1.630	1.766
splice	0.880878	1.313	0.800000	0.003	0.135	1.178	1.316
sports_articles_for_objectivity_analysis	0.850000	0.449	0.800000	0.003	0.087	0.361	0.451
statlog	0.740000	0.233	0.800000	0.002	0.031	0.202	0.235
steel_plates_faults	0.786632	0.477	0.799588	0.002	0.049	0.428	0.479
sylvine	0.936585	1.108	0.799961	0.003	0.068	1.039	1.111
taiwanese_bankruptcy_prediction	0.970674	3.959	0.799971	0.004	0.320	3.639	3.963
telco-customer-churn	0.798439	1.538	0.799943	0.003	0.075	1.464	1.541
texture	0.999091	6.138	0.800000	0.003	0.127	6.011	6.141
thyroid	0.987500	1.656	0.800000	0.003	0.073	1.583	1.658
thyroid-ann	0.986755	0.812	0.799841	0.003	0.047	0.765	0.815
thyroid-dis	0.687500	0.656	0.800000	0.003	0.052	0.603	0.658
turiye_student_evaluation	0.499141	1.585	0.800000	0.003	0.106	1.479	1.588
twonorm	0.979054	1.703	0.800000	0.003	0.094	1.609	1.706
vehicle	0.841176	0.208	0.799054	0.003	0.028	0.180	0.211
wall-robot-navigation	0.965201	1.283	0.799853	0.003	0.078	1.204	1.286
water_quality	0.903125	1.693	0.799900	0.003	0.064	1.630	1.696
waveform-5000	0.862000	1.553	0.800000	0.003	0.122	1.431	1.556
waveform_database_generator_version_1	0.863000	1.105	0.800000	0.003	0.064	1.041	1.108
website_phishing	0.911439	0.222	0.799704	0.002	0.018	0.204	0.225
wine-quality-red	0.568750	0.221	0.799875	0.002	0.010	0.210	0.223
wine-quality-white	0.597959	0.823	0.799918	0.003	0.040	0.783	0.825
yeast	0.616162	0.229	0.799865	0.003	0.017	0.212	0.232
