dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	7.039	0.799845
Amazon_employee_access	0.942173	14.561	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.366	0.799980
BNG(breast-w)	0.984760	21.172	0.799980
BNG(cmc)	0.570524	35.530	0.799986
BNG(tic-tac-toe)	0.766574	21.266	0.799980
Bank_Customer_Churn_Dataset	0.862000	6.381	0.800000
Basketball_c	0.697761	4.515	0.800000
Cardiovascular-Disease-dataset	0.728071	49.570	0.800000
Click_prediction_small	0.831539	6.450	0.799990
Credit_c	0.693548	42.261	0.801311
Customer_Personality_Analysis	0.892857	0.962	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.730	0.799305
E-CommereShippingData	0.666818	2.627	0.799982
Employee	0.841031	1.152	0.799914
FICO-HELOC-cleaned	0.745823	3.152	0.799919
Firm-Teacher_Clave-Direction_Classification	0.633796	2.719	0.800000
Fitness_Club_c	0.781879	0.503	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.668	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.603125	0.640	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.162	0.799831
GesturePhaseSegmentationProcessed	0.571139	3.328	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.105	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.704	0.800000
INNHotelsGroup	0.865610	16.064	0.800000
Indian_pines	0.867687	11.906	0.799978
JapaneseVowels	0.990467	2.487	0.799920
KDDCup09_upselling	0.761209	2.119	0.799922
MIC	0.896970	1.388	0.799879
MagicTelescope	0.877234	5.087	0.800000
Marketing_Campaign	0.886161	0.787	0.800000
Mobile_Price_Classification	0.840000	0.689	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.609	0.799824
PhishingWebsites	0.962008	3.498	0.800000
PieChart3	0.875000	0.640	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.453	0.799479
PizzaCutter3	0.880383	0.706	0.799616
Pumpkin_Seeds	0.876000	0.697	0.800000
QSAR_biodegradation	0.872038	0.644	0.799810
SDSS17	0.968300	97.576	0.800000
Satellite	0.992157	1.790	0.800000
Telecom_Churn_Dataset	0.925037	0.945	0.799880
UJI_Pen_Characters	0.465201	3.081	0.799853
Water_Quality_and_Potability	0.625000	0.786	0.799756
Wilt	0.991710	0.777	0.799834
abalone	0.636364	0.933	0.799856
ada	0.844578	1.687	0.799855
ada_agnostic	0.828039	1.929	0.799868
ada_prior	0.837989	1.111	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.544	0.800000
allbp	0.976159	2.196	0.799841
allrep	0.970861	1.234	0.799841
analcatdata_authorship	0.988166	0.722	0.799049
artificial-characters	0.675636	2.178	0.799961
autoUniv-au4-2500	0.482000	1.846	0.800000
autoUniv-au7-1100	0.368182	0.532	0.800000
bank	0.891961	23.526	0.799982
banknote_authentication	0.545455	0.391	0.799563
baseball	0.947761	0.561	0.800000
car-evaluation	0.699422	0.653	0.799769
churn	0.931000	1.354	0.800000
cmc	0.562712	0.516	0.799728
company_bankruptcy_prediction	0.971408	4.281	0.799971
contraceptive_method_choice	0.586441	1.577	0.799728
credit	0.777445	4.378	0.799988
default_of_credit_card_clients	0.822667	12.678	0.800000
delta_ailerons	0.946704	1.051	0.799972
dis	0.984106	1.215	0.799841
dna	0.945141	3.546	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.928388	3.736	0.799941
eeg-eye-state	0.930574	4.003	0.800000
electricity	0.815845	21.971	0.799987
estimation_of_obesity_levels	0.978723	0.827	0.799621
eye_movements	0.566271	3.387	0.799927
eye_movements_bin	0.588042	2.057	0.799947
first-order-theorem-proving	0.596405	2.608	0.799935
gas-drift	0.994968	11.511	0.800000
gina_agnostic	0.706052	23.129	0.799885
golf_play_dataset_extended	0.931507	0.501	0.800000
heloc	0.716000	2.852	0.800000
house_16H	0.879911	4.602	0.799970
htru	0.979330	4.574	0.799978
ibm-employee-performance	0.979592	0.873	0.800000
in_vehicle_coupon_recommendation	0.675114	3.314	0.800729
internet_firewall	0.801709	41.939	0.799991
