dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.758	0.799845
Amazon_employee_access	0.942173	14.676	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.645	0.799980
BNG(breast-w)	0.979045	21.352	0.799980
BNG(cmc)	0.551989	36.251	0.799986
BNG(tic-tac-toe)	0.742570	21.279	0.799980
Bank_Customer_Churn_Dataset	0.846500	6.717	0.800000
Basketball_c	0.701493	4.698	0.800000
Cardiovascular-Disease-dataset	0.715786	49.807	0.800000
Click_prediction_small	0.831539	6.488	0.799990
Credit_c	0.665343	42.256	0.801311
Customer_Personality_Analysis	0.886161	0.975	0.800000
Diabetic_Retinopathy_Debrecen	0.683983	0.731	0.799305
E-CommereShippingData	0.624545	2.625	0.799982
Employee	0.839957	1.188	0.799914
FICO-HELOC-cleaned	0.735696	3.174	0.799919
Firm-Teacher_Clave-Direction_Classification	0.548611	2.743	0.800000
Fitness_Club_c	0.778523	0.496	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.512500	0.660	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.540625	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.586316	1.147	0.799831
GesturePhaseSegmentationProcessed	0.487595	3.281	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.156	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.745	0.800000
INNHotelsGroup	0.770503	16.107	0.800000
Indian_pines	0.768179	11.805	0.799978
JapaneseVowels	0.962870	2.505	0.799920
KDDCup09_upselling	0.727096	2.111	0.799922
MIC	0.906061	1.389	0.799879
MagicTelescope	0.868034	5.125	0.800000
Marketing_Campaign	0.883929	0.810	0.800000
Mobile_Price_Classification	0.542500	0.727	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.603	0.799824
PhishingWebsites	0.921755	3.531	0.800000
PieChart3	0.875000	0.654	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.475	0.799479
PizzaCutter3	0.880383	0.633	0.799616
Pumpkin_Seeds	0.878000	0.705	0.800000
QSAR_biodegradation	0.876777	0.677	0.799810
SDSS17	0.903300	98.562	0.800000
Satellite	0.991176	1.777	0.800000
Telecom_Churn_Dataset	0.878561	0.964	0.799880
UJI_Pen_Characters	0.388278	3.077	0.799853
Water_Quality_and_Potability	0.617378	0.767	0.799756
Wilt	0.977202	0.788	0.799834
abalone	0.631579	0.954	0.799856
ada	0.833735	1.676	0.799855
ada_agnostic	0.820372	1.853	0.799868
ada_prior	0.820112	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.535	0.800000
allbp	0.965563	1.497	0.799841
allrep	0.966887	1.226	0.799841
analcatdata_authorship	0.958580	0.764	0.799049
artificial-characters	0.618395	2.206	0.799961
autoUniv-au4-2500	0.472000	1.827	0.800000
autoUniv-au7-1100	0.368182	0.570	0.800000
bank	0.885989	23.569	0.799982
banknote_authentication	0.545455	0.370	0.799563
baseball	0.944030	0.609	0.800000
car-evaluation	0.699422	0.653	0.799769
churn	0.874000	1.392	0.800000
cmc	0.576271	0.536	0.799728
company_bankruptcy_prediction	0.969208	4.287	0.799971
contraceptive_method_choice	0.562712	0.873	0.799728
credit	0.775351	4.370	0.799988
default_of_credit_card_clients	0.810167	12.678	0.800000
delta_ailerons	0.946704	1.067	0.799972
dis	0.984106	1.195	0.799841
dna	0.862069	3.558	0.799749
drug_consumption	0.403183	0.607	0.799894
dry_bean_dataset	0.923981	3.707	0.799941
eeg-eye-state	0.675901	3.996	0.800000
electricity	0.779874	21.902	0.799987
estimation_of_obesity_levels	0.794326	0.841	0.799621
eye_movements	0.532907	3.459	0.799927
eye_movements_bin	0.563075	2.039	0.799947
first-order-theorem-proving	0.494281	2.617	0.799935
gas-drift	0.978792	11.566	0.800000
gina_agnostic	0.726225	22.986	0.799885
golf_play_dataset_extended	0.931507	0.487	0.800000
heloc	0.719000	2.862	0.800000
house_16H	0.856560	3.839	0.799970
htru	0.980726	4.589	0.799978
ibm-employee-performance	0.857143	0.764	0.800000
in_vehicle_coupon_recommendation	0.631076	3.344	0.800729
internet_firewall	0.801862	42.181	0.799991
jm1	0.811667	3.016	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.703592	21.117	0.799996
kdd_ipums_la_97-small	0.845857	1.405	0.799923
kr-vs-k	0.368318	29.562	0.799971
kropt	0.371703	28.958	0.799971
led24	0.512500	0.999	0.800000
led7	0.635938	0.788	0.800000
letter	0.854250	19.649	0.800000
mammography	0.984354	1.813	0.799964
maternal_health_risk	0.753695	0.474	0.799803
mfeat-factors	0.960000	2.837	0.800000
mfeat-fourier	0.837500	1.312	0.800000
mfeat-karhunen	0.875000	1.285	0.800000
mfeat-morphological	0.745000	0.625	0.800000
mfeat-pixel	0.922500	3.120	0.800000
mfeat-zernike	0.790000	1.005	0.800000
mice_protein_expression	0.981481	0.963	0.800000
microaggregation2	0.564250	6.495	0.800000
mobile_c36_oversampling	0.925908	20.950	0.800000
mozilla4	0.900611	1.921	0.800000
naticusdroid+android+permissions+dataset	0.886143	20.546	0.799980
national-longitudinal-survey-binary	0.869654	1.487	0.799919
okcupid_stem	0.725825	9.362	0.799978
one-hundred-plants-margin	0.706250	4.765	0.800000
one-hundred-plants-shape	0.653125	4.444	0.800000
one-hundred-plants-texture	0.653125	5.181	0.799875
optdigits	0.929715	2.647	0.800000
ozone-level-8hr	0.950690	1.483	0.799921
page-blocks	0.962557	1.186	0.799927
pendigits	0.984538	2.793	0.799945
phoneme	0.850139	0.815	0.799963
pol	0.926624	3.027	0.799940
predict_students_dropout_and_academic_success	0.722034	1.523	0.799955
qsar	0.857820	0.692	0.800000
rice_cammeo_and_osmancik	0.922572	0.817	0.800000
ringnorm	0.978378	2.003	0.800000
satimage	0.893468	2.185	0.800000
segment	0.900433	0.715	0.800000
seismic+bumps	0.934236	0.763	0.799923
shuttle	0.996897	34.773	0.800000
spambase	0.839305	2.053	0.799826
splice	0.854232	1.636	0.800000
sports_articles_for_objectivity_analysis	0.800000	0.736	0.800000
statlog	0.725000	0.559	0.800000
steel_plates_faults	0.712082	0.788	0.799588
sylvine	0.914146	1.396	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.369	0.799971
telco-customer-churn	0.797019	1.859	0.799943
texture	0.981818	6.142	0.800000
thyroid	0.952083	1.975	0.800000
thyroid-ann	0.960265	1.103	0.799841
thyroid-dis	0.669643	0.984	0.800000
turiye_student_evaluation	0.494845	1.878	0.800000
twonorm	0.978378	1.965	0.800000
vehicle	0.811765	0.528	0.799054
wall-robot-navigation	0.856227	1.582	0.799853
water_quality	0.883125	1.983	0.799900
waveform-5000	0.793000	1.858	0.800000
waveform_database_generator_version_1	0.826000	1.387	0.800000
