dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.401544	2.525	0.799845	0.003	0.216	2.309	2.528
Amazon_employee_access	0.941715	10.112	0.799994	0.004	0.138	9.974	10.116
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.026	0.799980	0.002	0.033	0.992	1.028
BNG(breast-w)	0.986665	16.731	0.799980	0.004	0.235	16.496	16.735
BNG(cmc)	0.572875	31.630	0.799986	0.004	0.301	31.329	31.635
BNG(tic-tac-toe)	0.787021	17.038	0.799980	0.004	0.265	16.773	17.043
Bank_Customer_Churn_Dataset	0.871500	1.998	0.800000	0.003	0.079	1.919	2.001
Basketball_c	0.701493	0.256	0.800000	0.002	0.047	0.209	0.259
Cardiovascular-Disease-dataset	0.730786	49.463	0.800000	0.005	0.392	49.070	49.468
Click_prediction_small	0.832416	6.046	0.799990	0.004	0.082	5.963	6.049
Credit_c	0.700083	41.447	0.801311	0.006	0.792	40.655	41.453
Customer_Personality_Analysis	0.897321	0.493	0.800000	0.002	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.748918	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.674545	2.128	0.799982	0.003	0.061	2.067	2.130
Employee	0.853921	0.711	0.799914	0.003	0.025	0.687	0.714
FICO-HELOC-cleaned	0.742785	2.558	0.799919	0.003	0.127	2.430	2.561
Firm-Teacher_Clave-Direction_Classification	0.737500	2.448	0.800000	0.003	0.121	2.327	2.451
Fitness_Club_c	0.791946	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.562500	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.592632	0.842	0.799831	0.002	0.036	0.806	0.845
GesturePhaseSegmentationProcessed	0.646582	2.988	0.799959	0.003	0.165	2.823	2.991
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.816	0.797432	0.003	0.059	1.757	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.409	0.800000	0.003	0.051	0.357	0.411
INNHotelsGroup	0.868367	15.788	0.800000	0.004	0.301	15.487	15.792
Indian_pines	0.913614	11.348	0.799978	0.008	0.952	10.396	11.356
JapaneseVowels	0.992474	2.188	0.799920	0.003	0.080	2.109	2.192
KDDCup09_upselling	0.788499	1.802	0.799922	0.003	0.140	1.662	1.805
MIC	0.912121	1.072	0.799879	0.003	0.158	0.914	1.075
MagicTelescope	0.875920	4.796	0.800000	0.003	0.109	4.688	4.800
Marketing_Campaign	0.892857	0.510	0.800000	0.003	0.051	0.459	0.513
